course_code,subject,course_number,course_name,credits,description,prerequisites,credit_restrictions,gen_ed,total_students,total_sections,overall_gpa
FR 205,FR,205,French in Conversation,2 Hours,"Developing speaking and listening skills, focusing on conversation about everyday topics in multiple contexts. Prerequisite: FR 104, FR 204, or equivalent.","Prerequisite: FR 104, FR 204, or equivalent.",,,,,
FR 207,FR,207,Writing and Grammar Workshop,3 Hours,"Practice-intensive grammar review and vocabulary-building, with an emphasis on strategies to improve accuracy of, and expressivity in, speaking and writing in French. Grammar textbook supplemented with readings and materials from French and Francophone culture (articles, social media, literary works, films). Prerequisite: One of the following: Four years of high school French, FR 104, FR 204, or equivalent.","Prerequisite: One of the following: Four years of high school French, FR 104, FR 204, or equivalent.",,,,,
FR 211,FR,211,Introduction to Literary Studies,3 Hours,"Introduction to concepts of modernity and questions of representation, through French texts from the nineteenth through the twenty-first centuries. Analysis of diverse literary forms (poems, plays, narratives), and use of resources for literary, historical and cultural research. Strengthening of reading, writing and speaking skills in French through research projects, writing assignments and revisions, and oral presentations. Prerequisite: FR 207 or equivalent.",Prerequisite: FR 207 or equivalent.,,,,,
FR 212,FR,212,Introduction to Cultural Analysis: French Identities,3 Hours,"Introduction to concepts of and debates on French national identity. Materials are drawn from a multiplicity of media and from many spheres of modern life in France: political, artistic, the everyday, etc. Identification of major resources for the study of culture and analysis of diverse cultural texts. Strengthening of reading, writing and speaking skills in French through a wide range of exercises and projects. Prerequisite: FR 207.",Prerequisite: FR 207.,,,,,
FR 215,FR,215,French in the Community,3 Hours,"Introduction to French-speaking communities in the Champaign-Urbana area. Students collaborate with community partners who serve French-speaking populations, developing contextualized oral proficiency and civic engagement. Taught in French. Class requires a service-learning component in addition to the regular class times. Students must arrange 20 hours of service learning outside of the classroom over the semester in coordination with the instructor. May be repeated in separate semesters up to 6 hours. Prerequisite: FR 204, or four years of high school French.","Prerequisite: FR 204, or four years of high school French.",,,,,
FR 240,FR,240,Constr Afr and Carib Identity,3 Hours,"Introduces students to cultural pluralism by comparing and contrasting African and Caribbean identities, as they are represented in literature and film. Taught in English. Credit is not given towards the major or minor in French. Same as AFST 209, CWL 225, and LAST 240.",,Credit is not given towards the major or minor in French.,"Humanities - Lit & Arts
Cultural Studies - Non-West",,,
FR 299,FR,299,Study Abroad,0 to 18 Hours,"Lectures, seminars, and practical work in French language, literature, civilization, and in other academic areas appropriate to the student's course of study. Approved for Letter and S/U grading. May be repeated in the same term to a maximum of 18 hours; may be repeated in separate terms to a maximum of 36 hours; may be repeated in a summer session to a maximum of 8 hours; maximum of 34 hours per academic year. Prerequisite: FR 205; 2.75 overall average; 3.0 average in French courses.",Prerequisite: FR 205; 2.75 overall average; 3.0 average in French courses.,,,,,
FR 301,FR,301,Medieval and Early Modern Literature,3 Hours,Overview of French literature from the Middle Ages to the Revolution in its historical context. Taught in French. Prerequisite: FR 211 and FR 212.,Prerequisite: FR 211 and FR 212.,,,,,
FR 309,FR,309,Poetry,3 Hours,"The study of major movements and figures in French poetry. Traditions and innovations. Poetic genres. Introduction to versification and metrics. Close readings of individual poems. Topics will vary. May be repeated to a maximum of 6 hours. Prerequisite: FR 207, FR 211, and FR 212; or equivalents.","Prerequisite: FR 207, FR 211, and FR 212; or equivalents.",,,,,
FR 311,FR,311,Narrative Literature,3 Hours,"Reading and interpretation of selected French novels and short narratives from all periods. History and analysis of narrative literature as a genre. Topics will vary. May be repeated to a maximum of 6 hours. Prerequisite: FR 207, FR 211, and FR 212; or equivalents.","Prerequisite: FR 207, FR 211, and FR 212; or equivalents.",,,,,
FR 312,FR,312,Theater and Performance,3 Hours,"Reading and interpretation of plays and other performative genres, with attention to historical development and critical analysis. Topics will vary. May be repeated to a maximum of 6 hours. Prerequisite: FR 207, FR 211, and FR 212; or equivalents.","Prerequisite: FR 207, FR 211, and FR 212; or equivalents.",,,,,
FR 313,FR,313,Worldwide Spoken French,3 Hours,"Advanced undergraduate seminar focusing on speaking and understanding French as a culturally and linguistically diverse language around the world. Prerequisite: FR 205 and FR 212 or equivalents, or authorization of the instructor.","Prerequisite: FR 205 and FR 212 or equivalents, or authorization of the instructor.",,,,,
FR 314,FR,314,Advanced Grammar and Writing,3 Hours,"Advanced study of writing in contemporary French, with emphasis on grammatical structure and genres in culturally diverse contexts of language use. Prerequisite: FR 207.",Prerequisite: FR 207.,,,,,
FR 319,FR,319,Francophone Worlds,3 Hours,"Study of one or several Francophone countries and cultures around the world through language, texts, images, film, and/or other media. Same as CWL 317. May be repeated to a maximum of 6 hours if topics vary. Prerequisite: FR 207, FR 211, and FR 212; or equivalents.","Prerequisite: FR 207, FR 211, and FR 212; or equivalents.",,,,,
FR 322,FR,322,Movements and Perspectives,3 Hours,"Focused study and discussion of a major literary movement or critical perspective. Topics will vary. May be repeated to a maximum of 6 hours. Prerequisite: FR 207, FR 211, and FR 212; or equivalents.","Prerequisite: FR 207, FR 211, and FR 212; or equivalents.",,,,,
FR 323,FR,323,Major Literary Figures,3 Hours,"Presents the works of one or several major figures of French or francophone literary traditions in their cultural contexts. Topics will vary. May be repeated to a maximum of 6 hours. Prerequisite: FR 207, FR 211, and FR 212; or equivalents.","Prerequisite: FR 207, FR 211, and FR 212; or equivalents.",,,,,
FR 324,FR,324,Literature and the Other Arts,3 Hours,"Explores relationships between French literature and such fields as art, architecture, and music. Topics will vary. May be repeated to a maximum of 6 hours. Prerequisite: FR 207, FR 211, and FR 212; or equivalents.","Prerequisite: FR 207, FR 211, and FR 212; or equivalents.",,,,,
FR 335,FR,335,French Cultural History to 1789,3 Hours,Survey of French cultural history from the Middle Ages to the French Revolution. Taught in French. Prerequisite: FR 211 and FR 212.,Prerequisite: FR 211 and FR 212.,,,,,
FR 336,FR,336,French Cultural History 1789-1968,3 Hours,Survey of French cultural history from the French Revolution to 1968. Taught in French. Prerequisite: FR 211 and FR 212.,Prerequisite: FR 211 and FR 212.,,,,,
FR 337,FR,337,Contemporary France,3 Hours,"Overview of major cultural, social, and political issues and debates in late 20th- and 21st-century France. Topics may include: political life; definitions of the French Republic; the government and social policies; evolving views on sexuality, gender and the family; France and the European Union; professional life and labor laws; immigration; the cultural identity of France; new media. Some readings in English. Class discussion and written work in French. Prerequisite: FR 207, FR 211, FR 212.","Prerequisite: FR 207, FR 211, FR 212.",,,,,
FR 385,FR,385,Politics of the European Union,3 Hours,"Same as EURO 385, GER 385, and PS 385. See PS 385.",,,,,,
FR 387,FR,387,Media and Cinema in French,3 Hours,"The art, techniques, culture, and politics of French-language film and media (such as television, music and art) in a global context. Film and media in this course provide insight into the formation of cultural, political and linguistic identities as well as the history, techniques and technologies of the media landscape in the French-speaking world. This course may be taught in English or in French; check with the instructor. Same as CWL 387 and MACS 382.",,,,,,
FR 389,FR,389,French & Comparative Cinema II,3 Hours,"The art, techniques, sociology, politcis of French cinema in the context of French culture, world history, and general film development from approximately 1950 to the present. Selected trends studied through films from several countries with stress on major French filmmakers such as Clouzot, Bresson, Chabrol, Resnais, Godard, Truffaut, Varda, Marker, Rohmer, Beineix, Kassovitz, and Assayas. Knowledge of French not required. Same as CWL 389 and MACS 383. Prerequisite: One college-level Media or Media and Cinema Studies course or consent of instructor.",Prerequisite: One college-level Media or Media and Cinema Studies course or consent of instructor.,,,,,
FR 390,FR,390,Indiv Study Major Tutorial,1 to 12 Hours,"Tutorial taken by students during two of their last four terms of undergraduate study. Students read the works on a departmental reading list with the guidance of a tutor. Approved for Letter and S/U grading. May be repeated to a maximum of 12 hours. Prerequisite: FR 205, FR 207, or equivalent; a declared major in French; junior standing.","Prerequisite: FR 205, FR 207, or equivalent; a declared major in French; junior standing.",,,,,
FR 413,FR,413,French Phonetics and Phonology,"3 Hours
3 undergraduate hours. 3 graduate hours.","Introduction to theoretical aspects of French phonetics and phonology, research methods, and pronunciation exercises on speaking styles in French. 3 undergraduate hours. 3 graduate hours. Prerequisite: FR 213 or equivalent.",Prerequisite: FR 213 or equivalent.,,,,,
FR 416,FR,416,Structure of French Language,"3 Hours
3 undergraduate hours. 3 graduate hours.","General survey of the linguistic structure of modern standard French, including phonology, morphology, and syntax; emphasis on the differences between its spoken and written forms. Same as LING 416. 3 undergraduate hours. 3 graduate hours. Prerequisite: FR 413 or equivalent training in phonetics.",Prerequisite: FR 413 or equivalent training in phonetics.,,,,,
FR 417,FR,417,Topics in the History of Romance Languages,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.",Introduction to the analysis of primary sources on the historical development of individual Romance languages from their Latin origins to the present. Examination of a variety of genres and media and the social role of the languages in the definition of national identities. Same as MDVL 417 and RMLG 417. 3 undergraduate hours. 4 graduate hours. May be repeated in the same or separate terms to a maximum of 6 undergraduate hours or 8 graduate hours. Prerequisite: Approval by instructor.,Prerequisite: Approval by instructor.,,,,,
FR 418,FR,418,Language & Minorities in Europe,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Introduction to political, judicial, linguistic, and cultural issues concerning indigenous and migrant/immigrant languages in the countries of the European Union. Focuses on political and judicial issues, such as legal aspects of bilingual education and minority language use, as well as linguistic and cultural aspects, such as assimilation, language-mixing, and language change. Taught in English. Same as EURO 418, GER 418, ITAL 418, LING 418, PS 418, SLAV 418, and SPAN 418. 3 undergraduate hours. 4 graduate hours.",,,,,,
FR 419,FR,419,Techniques in Translation,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Practical introduction in the theories and techniques of translating technical, commercial, scientific, and literary texts from English into French and vice versa. This course may be taught in English or in French; check with the instructor. Same as TRST 419. 3 undergraduate hours. 4 graduate hours. Prerequisite: FR 314 or consent of instructor.",Prerequisite: FR 314 or consent of instructor.,,,,,
FR 421,FR,421,Text and Style,"2 or 3 Hours
3 undergraduate hours. 2 graduate hours.","Approaches to text, style, syntax through nuanced study of grammar and translation, from a cultural and applied perspective. This course may be taught in English or in French; check with the instructor. 3 undergraduate hours. 2 graduate hours. May be repeated in the same or separate terms to a maximum of 6 undergraduate hours or 8 graduate hours, if topics vary. Prerequisite: FR 419 or consent of instructor.",Prerequisite: FR 419 or consent of instructor.,,,,,
FR 443,FR,443,Studies in French,"3 to 4 Hours
3 undergraduate hours. 3 to 4 graduate hours.",See Schedule for current topics. 3 undergraduate hours. 3 to 4 graduate hours. May be repeated in the same or separate terms to a maximum of 12 undergraduate hours or 16 graduate hours. Prerequisite: FR 314 or consent of instructor.,Prerequisite: FR 314 or consent of instructor.,,,,,
FR 460,FR,460,Principles of Language Testing,3 or 4 Hours,"Same as EIL 460, EPSY 487, GER 460, ITAL 460, PORT 460, and SPAN 460. See EIL 460.",,,,,,
FR 462,FR,462,Introduction to Romance Linguistics,3 or 4 Hours,"Same as ITAL 435, LING 462, PORT 435, RMLG 435, and SPAN 435. See SPAN 435.",,,,,,
FR 479,FR,479,Studies in Francophonie,"3 or 4 Hours
3 undergraduate hours. 3 or 4 graduate hours.","Study of various topics in French language, literature, and culture outside of France. Regions may include francophone Africa, the Americas, Europe, and the Middle East. Same as CWL 434. 3 undergraduate hours. 3 or 4 graduate hours. May be repeated to a maximum of 12 undergraduate hours or 16 graduate hours if topics vary. Prerequisite: FR 314 or consent of instructor.",Prerequisite: FR 314 or consent of instructor.,,,,,
FR 481,FR,481,Theoretical Foundations of SLA,3 or 4 Hours,"Same as GER 489, ITAL 489, LING 489, PORT 489, and SPAN 489. See LING 489.",,,,,,
FR 485,FR,485,French for the Professions,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Multidisciplinary exploration and application of French as it is used on the job market and in professional cultures and practices. Professional portfolios in French (CV, cover letter, promotional video) tailored to individual profiles. Study of French economy and business in a globalized world, and practical applications of linguistic and intercultural skills to the contemporary job market. Advanced command of French required. 3 undergraduate hours. 4 graduate hours. Prerequisite: FR 314 or equivalent, or consent of instructor.","Prerequisite: FR 314 or equivalent, or consent of instructor.",,,,,
FR 486,FR,486,Commercial & Econ French II,"2 or 3 Hours
3 undergraduate hours. 2 graduate hours.","Emphasizes business correspondence and simulation of business practices in the areas introduced in FR 485; also focuses on geographic and economic topics pertaining to France within the European community and Europe in general. 3 undergraduate hours. 2 graduate hours. Prerequisite: FR 485 or equivalent, or consent of instructor.","Prerequisite: FR 485 or equivalent, or consent of instructor.",,,,,
FR 492,FR,492,Senior Thesis,"2 Hours
3 undergraduate hours. No graduate credit.",For candidates for honors in French and for other seniors. 3 undergraduate hours. No graduate credit. May be repeated to a maximum of 4 hours. Prerequisite: Senior standing.,Prerequisite: Senior standing.,No graduate credit.,,,,
FR 500,FR,500,Beginning French Grads,4 Hours,"Basic grammar, vocabulary, and reading practice; designed for graduate students desiring help in preparing for the French reading requirements for the Ph.D. Credit is not given toward a graduate degree.",,Credit is not given toward a graduate degree.,,,,
FR 501,FR,501,Reading French Grads,4 Hours,"Grammar, vocabulary, and general and special reading; designed for graduate students desiring help in preparing for the French reading requirements for the Ph.D. Credit is not given toward a graduate degree. Prerequisite: FR 500, or FR 101 and FR 102, or equivalent.","Prerequisite: FR 500, or FR 101 and FR 102, or equivalent.",Credit is not given toward a graduate degree.,,,,
FR 503,FR,503,The Study of Culture I,4 Hours,"Study of major artistic, historical, political, and literary aspects of France up to the French Revolution with emphasis on the relationship between literature and other aspects of French culture.",,,,,,
FR 504,FR,504,The Study of Culture II,4 Hours,"Study of major artistic, historical, political, and literary aspects of France from the French Revolution to the present with emphasis on the relationship between literature and other aspect of French culture.",,,,,,
FR 505,FR,505,Teaching College and Secondary Foreign Language,4 Hours,"Examination and discussion of classroom goals, procedures and techniques in teaching a foreign language (French, Italian) at the college and secondary level, associated with a demonstration class and supervision of teaching practice. Required of new teaching assistants in the Department of French and Italian. Same as ITAL 505.",,,,,,
FR 529,FR,529,Studies in French Linguistics,4 Hours,Variable topics course dealing with both synchronic and diachronic aspects of the French language. May be repeated if topics vary.,,,,,,
FR 530,FR,530,Introduction to Research and Text Criticism,4 Hours,Proseminar in literary studies: research and methods; approaches to the literary text. Required of all M.A. and Ph.D. candidates. Same as ITAL 530.,,,,,,
FR 543,FR,543,French Studies,4 Hours,Flexible course limited only by the concentration of its material in French; may be activated by faculty proposal. May be repeated to a maximum of 16 hours if topics vary.,,,,,,
FR 552,FR,552,Studies French & Comp Cinema,4 Hours,"Historical, aesthetic, social, and technical studies of the French cinema; its development and relation to world cinema and to literature. Same as CWL 552. May be repeated to a maximum of 12 hours.",,,,,,
FR 559,FR,559,Sem Romance Ling,4 Hours,"Same as ITAL 559, LING 559, PORT 559, RMLG 559, and SPAN 557. See SPAN 557.",,,,,,
FR 570,FR,570,Seminar Old French Literature,4 Hours,Discussion and research on a specialized topic in Old French literature. See Schedule for current topic. Same as MDVL 570. May be repeated. Prerequisite: Consent of instructor.,Prerequisite: Consent of instructor.,,,,,
FR 571,FR,571,Seminar 16thC French Lit,4 Hours,Discussion and research on a specialized topic in sixteenth-century French literature. See Schedule for current topic. May be repeated.,,,,,,
FR 572,FR,572,Seminar 17thC French Lit,4 Hours,Discussion and research on a specialized topic in seventeenth-century French literature. See Schedule for current topic. May be repeated.,,,,,,
FR 573,FR,573,Seminar 18thC French Lit,4 Hours,Discussion and research on a specialized topic in eighteenth-century French literature. See Schedule for current topic. May be repeated.,,,,,,
FR 574,FR,574,Seminar 19thC French Lit,4 Hours,Discussion and research on a specialized topic in nineteenth-century French literature. See Schedule for current topic. May be repeated.,,,,,,
FR 576,FR,576,Seminar in Francophonie,4 Hours,Discussion and research on a specialized topic in literature in French outside of France. See Schedule for current topic. May be repeated in separate terms if topics vary.,,,,,,
FR 578,FR,578,Seminar 20thC French Lit,4 Hours,Discussion and research on a specialized topic in twentieth-century French literature. See Schedule for current topic. Same as CWL 578. May be repeated.,,,,,,
FR 579,FR,579,Seminar in French Literature,4 Hours,Discussion and research on a specialized area in French literature. See Schedule for current topic. May be repeated.,,,,,,
FR 580,FR,580,Classroom Language Acquisition,4 Hours,"Same as EIL 580, GER 580, ITAL 580, PORT 580, and SPAN 580. See SPAN 580.",,,,,,
FR 584,FR,584,Theories in Second Language Acquisition,4 Hours,"Same as CI 584, EALC 584, EPSY 563, GER 584, ITAL 584, LING 584, PORT 584, and SPAN 584. See SPAN 584.",,,,,,
FR 588,FR,588,Sem Second Lang Learn,4 Hours,"Same as EALC 588, GER 588, ITAL 588, LING 588, PORT 588, and SPAN 588. See SPAN 588.",,,,,,
FR 591,FR,591,Individual Topics,1 to 8 Hours,Prerequisite: Graduate standing with a major or minor in French.,Prerequisite: Graduate standing with a major or minor in French.,,,,,
FR 599,FR,599,Thesis Research,0 to 16 Hours,Approved for S/U grading only. May be repeated in the same term or in separate terms.,,,,,,
