course_code,subject,course_number,course_name,credits,description,prerequisites,credit_restrictions,gen_ed,total_students,total_sections,overall_gpa
CHEM 204,CHEM,204,Accelerated Chemistry II,3 Hours,"Continuation of CHEM 202. Lectures and discussions. Emphasizes chemical thermodynamics, equilibrium, chemical kinetics, and coordination chemistry. Prerequisite: CHEM 202 and/or CHEM 203 and concurrent registration in CHEM 205, or consent of instructor.","Prerequisite: CHEM 202 and/or CHEM 203 and concurrent registration in CHEM 205, or consent of instructor.",,Nat Sci & Tech - Phys Sciences,,,
CHEM 205,CHEM,205,Accelerated Chemistry Lab II,2 Hours,"Laboratory and discussion. Includes experiments in qualitative analysis, inorganic synthesis, and kinetics as well as an individual project. Additional fees may apply. See Class Schedule. Credit is not given toward graduation for: CHEM 205 and CHEM 223. Prerequisite: Concurrent registration in CHEM 204 or consent of department.",Prerequisite: Concurrent registration in CHEM 204 or consent of department.,Credit is not given toward graduation for: CHEM 205 and CHEM 223.,,,,
CHEM 222,CHEM,222,Quantitative Analysis Lecture,2 Hours,"Fundamentals of quantitative analysis, chemical equilibrium and kinetics. This lecture course is intended to accompany CHEM 223. Students with credit in CHEM 222 can receive credit for CHEM 203. Prerequisite: CHEM 104 and CHEM 105 or equivalent.",Prerequisite: CHEM 104 and CHEM 105 or equivalent.,,,,,
CHEM 223,CHEM,223,Quantitative Analysis Lab,2 Hours,"Laboratory course covers the fundamentals of quantitative analysis, equilibrium and kinetics. Additional fees may apply. See Class Schedule. Credit is not given for both CHEM 223 and CHEM 205. Prerequisite: Credit or concurrent registration in CHEM 222.",Prerequisite: Credit or concurrent registration in CHEM 222.,Credit is not given for both CHEM 223 and CHEM 205.,,,,
CHEM 232,CHEM,232,Elementary Organic Chemistry I,3 or 4 Hours,"Presents structural and mechanistic chemistry with emphasis on applications of this material to closely related areas. For students in agricultural, nutritional and biological sciences, as well as premedical, predental, and preveterinary programs. One-term survey course; may be followed by CHEM 332. Credit is not given for both CHEM 232 and CHEM 236. 3 hours of credit is an option for those not registered in a discussion-recitation section. 4 hours of credit requires registration in a discussion-recitation section and a live lecture or an online section. Prerequisite: CHEM 104 and CHEM 105, or CHEM 204.","Prerequisite: CHEM 104 and CHEM 105, or CHEM 204.",Credit is not given for both CHEM 232 and CHEM 236.,,,,
CHEM 233,CHEM,233,Elementary Organic Chem Lab I,2 Hours,"Basic laboratory techniques in organic chemistry are presented with emphasis on the separation, isolation, and purification of organic compounds. For students in agricultural science, dairy technology, food technology, nutrition, dietetics, premedical, predental, and preveterinary programs. Additional fees may apply. See Class Schedule. Credit is not given toward graduation for: CHEM 233 and CHEM 237. Prerequisite: Credit or concurrent registration in CHEM 232.",Prerequisite: Credit or concurrent registration in CHEM 232.,Credit is not given toward graduation for: CHEM 233 and CHEM 237.,,,,
CHEM 236,CHEM,236,Fundamental Organic Chem I,4 Hours,"Fundamental structural, synthetic, and mechanistic organic chemistry is presented. For students whose major is chemistry or for those in the specialized curricula in chemistry or chemical engineering. The first term of a two-term integrated sequence (to be followed by CHEM 436). This lecture course is intended to accompany CHEM 237. Credit is not given for both CHEM 236 and CHEM 232. Prerequisite: Completion of CHEM 104 with a B- or higher, or completion of CHEM 204, or completion of CHEM 222 and CHEM 223.","Prerequisite: Completion of CHEM 104 with a B- or higher, or completion of CHEM 204, or completion of CHEM 222 and CHEM 223.",Credit is not given for both CHEM 236 and CHEM 232.,,,,
CHEM 237,CHEM,237,Structure and Synthesis,2 Hours,"Laboratory course introduces synthesis and the basic techniques for the separation, isolation and purification of organic and inorganic compounds. Additional fees may apply. See Class Schedule. Credit is not given toward graduation for: CHEM 237 and CHEM 233. Prerequisite: Credit or concurrent registration in CHEM 236.",Prerequisite: Credit or concurrent registration in CHEM 236.,Credit is not given toward graduation for: CHEM 237 and CHEM 233.,,,,
CHEM 293,CHEM,293,Cooperative Education Practice,0 Hours,Off-campus cooperative practice of chemistry or chemical engineering in industrial or governmental facilities. Each chemistry or chemical engineering student participating in cooperative education must register for CHEM 293 for each off-campus term. Same as CHBE 202. Approved for S/U grading only. Prerequisite: Acceptance into the School of Chemical Sciences Cooperative Education Program.,Prerequisite: Acceptance into the School of Chemical Sciences Cooperative Education Program.,,,,,
CHEM 295,CHEM,295,Chemistry Internship,0 Hours,"Full-time practice of chemical science in an off-campus industrial setting or research laboratory environment. Summary report required. Approved for S/U grading only. May be repeated. Prerequisite: Completion of freshman year or equivalent, or consent of Director of Cooperative Education in Chemistry.","Prerequisite: Completion of freshman year or equivalent, or consent of Director of Cooperative Education in Chemistry.",,,,,
CHEM 297,CHEM,297,Individual Study Sophomore,1 to 3 Hours,"Individual study of problems related to chemistry or research not necessarily leading to a senior thesis. May be repeated in separate terms. A maximum of 6 hours may be used toward the major. A maximum of 18 hours of CHEM 197, CHEM 297, CHEM 397, CHEM 497 and/or CHEM 499 may be used toward the degree. Prerequisite: Chemistry faculty approval required to register.",Prerequisite: Chemistry faculty approval required to register.,,,,,
CHEM 312,CHEM,312,Inorganic Chemistry,3 Hours,"Basic chemical bonding in molecules, introduction to symmetry, chemistry of the main group elements, coordination chemistry of the transition elements, organometallic chemistry, solid state chemistry, bioinorganic chemistry, chemistry of the lanthanide and actinide elements. Prerequisite: CHEM 232 or CHEM 236.",Prerequisite: CHEM 232 or CHEM 236.,,,,,
CHEM 315,CHEM,315,Instrumental Chem Systems Lab,2 Hours,Laboratory course emphasizes the application of modern instrumental techniques for characterizing the kinetic behavior and equilibrium properties of chemical systems. Prerequisite: Either CHEM 237 or both CHEM 223 and CHEM 233.,Prerequisite: Either CHEM 237 or both CHEM 223 and CHEM 233.,,,,,
CHEM 317,CHEM,317,Inorganic Chemistry Lab,3 Hours,"Emphasizes modern techniques for the synthesis, purification, and characterization of inorganic and organometallic compounds. There are three components to the course: lectures on laboratory methodology and reporting, laboratory experiments, and report writing. The final third of the course is dedicated to special individualized projects. Additional fees may apply. See Class Schedule. Prerequisite: CHEM 312; completion of campus Composition I general education requirement.",Prerequisite: CHEM 312; completion of campus Composition I general education requirement.,,Advanced Composition,,,
CHEM 332,CHEM,332,Elementary Organic Chem II,4 Hours,"Continuation of CHEM 232 focuses on advanced organic chemistry synthesis, mechanisms, and history, and its applications to peptide and protein sciences, carbohydrate chemistry, and DNA structure, repair and enzymatic processes. This course should not be taken by students who have completed CHEM 236. Credit is not given toward graduation for: both CHEM 332 and CHEM 436. Prerequisite: CHEM 232.",Prerequisite: CHEM 232.,Credit is not given toward graduation for: both CHEM 332 and CHEM 436.,,,,
CHEM 360,CHEM,360,Chemistry of the Environment,3 Hours,"Study of the chemistry of the atmosphere, the chemistry of soil and minerals in the Earth's crust, chemistry of natural waters, agricultural chemicals and organic pollutants, and topics related to energy use. Prerequisite: One year of general chemistry (CHEM 102, CHEM 103, CHEM 104, and CHEM 105 or CHEM 202, CHEM 203, CHEM 204, and CHEM 205) and one semester of organic chemistry (CHEM 232 or CHEM 236). The organic chemistry class may be taken concurrently with CHEM 360.","Prerequisite: One year of general chemistry (CHEM 102, CHEM 103, CHEM 104, and CHEM 105 or CHEM 202, CHEM 203, CHEM 204, and CHEM 205) and one semester of organic chemistry (CHEM 232 or CHEM 236).",,,,,
CHEM 397,CHEM,397,Individual Study Junior,1 to 3 Hours,"Individual study of problems related to chemistry or research not necessarily leading to a senior thesis. May be repeated in separate terms. A maximum of 6 hours may be used toward the major. A maximum of 18 hours of CHEM 197, CHEM 297, CHEM 397, CHEM 497 and/or CHEM 499 may be used toward the degree. Prerequisite: Chemistry faculty approval required to register.",Prerequisite: Chemistry faculty approval required to register.,,,,,
CHEM 420,CHEM,420,Instrumental Characterization,"2 Hours
2 undergraduate hours. 2 graduate hours.","Lecture course covers the fundamentals of instrumental characterization including: nuclear magnetic resonance spectroscopy, potentiometry, voltammetry, atomic and molecular spectroscopy, mass spectrometry, and gas and liquid chromatography. 2 undergraduate hours. 2 graduate hours. Prerequisite: CHEM 440; or credit or concurrent registration in CHEM 442; or consent of the instructor.",Prerequisite: CHEM 440; or credit or concurrent registration in CHEM 442; or consent of the instructor.,,,,,
CHEM 436,CHEM,436,Fundamental Organic Chem II,"3 Hours
3 undergraduate hours. 3 graduate hours.",Course is the second term of a two-term integrated sequence and should be taken the term following enrollment in CHEM 236. 3 undergraduate hours. 3 graduate hours. Credit is not given for both CHEM 436 and CHEM 332. Prerequisite: CHEM 236 and CHEM 237; or CHEM 232 and CHEM 233 with consent of instructor.,Prerequisite: CHEM 236 and CHEM 237; or CHEM 232 and CHEM 233 with consent of instructor.,Credit is not given for both CHEM 436 and CHEM 332.,,,,
CHEM 437,CHEM,437,Organic Chemistry Lab,"3 Hours
3 undergraduate hours. 3 graduate hours.","Laboratory experiments in organic chemistry with emphasis on synthesis, purification and spectroscopic identification of organic compounds. Additional fees may apply. See Class Schedule. 3 undergraduate hours. 3 graduate hours. Prerequisite: CHEM 233 or CHEM 237 and credit or concurrent registration in CHEM 332 or CHEM 436.",Prerequisite: CHEM 233 or CHEM 237 and credit or concurrent registration in CHEM 332 or CHEM 436.,,Advanced Composition,,,
CHEM 440,CHEM,440,Physical Chemistry Principles,"4 Hours
4 undergraduate hours. 4 graduate hours.","One-term course in physical chemistry emphasizing topics most important to students in the biological and agricultural sciences. Not open to students in the specialized curricula in chemistry and chemical engineering. Laboratory experience in this area provided by CHEM 315 to be taken preferably after CHEM 440. 4 undergraduate hours. 4 graduate hours. Prerequisite: Completion of either CHEM 104 or CHEM 204, completion of either PHYS 102 or PHYS 212, and completion of MATH 241 or equivalent calculus including partial derivatives.","Prerequisite: Completion of either CHEM 104 or CHEM 204, completion of either PHYS 102 or PHYS 212, and completion of MATH 241 or equivalent calculus including partial derivatives.",,,,,
CHEM 442,CHEM,442,Physical Chemistry I,"4 Hours
4 undergraduate hours. 4 graduate hours.","Lectures and problems focusing on microscopic properties. CHEM 442 and CHEM 444 constitute a year-long study of chemical principles. CHEM 442 focuses on quantum chemistry, atomic and molecular structure, spectroscopy and dynamics. 4 undergraduate hours. 4 graduate hours. Credit is not given toward graduation for: Credit is not given for both CHEM 442 and PHYS 485. Prerequisite: CHEM 204 or CHEM 222; MATH 225, MATH 257, or MATH 415, and a minimal knowledge of differential equations, or equivalent; and PHYS 211, PHYS 212, and PHYS 214 or equivalent.","Prerequisite: CHEM 204 or CHEM 222; MATH 225, MATH 257, or MATH 415, and a minimal knowledge of differential equations, or equivalent; and PHYS 211, PHYS 212, and PHYS 214 or equivalent.",Credit is not given toward graduation for: Credit is not given for both CHEM 442 and PHYS 485.,,,,
CHEM 444,CHEM,444,Physical Chemistry II,"4 Hours
4 undergraduate hours. 4 graduate hours.","Lecture and problems focusing on microscopic properties. CHEM 442 and CHEM 444 constitute a year-long study of chemical principles. CHEM 444 focuses on thermodynamics, statistical mechanics and kinetics from single molecules to the bulk, in gases and in the condensed phase. 4 undergraduate hours. 4 graduate hours. Credit is not given for CHEM 444 and MSE 401 or PHYS 427. Prerequisite: CHEM 204 or CHEM 222; MATH 225, MATH 257, or MATH 415, and a minimal knowledge of differential equations, or equivalent; and PHYS 211, PHYS 212, and PHYS 214 or equivalent.","Prerequisite: CHEM 204 or CHEM 222; MATH 225, MATH 257, or MATH 415, and a minimal knowledge of differential equations, or equivalent; and PHYS 211, PHYS 212, and PHYS 214 or equivalent.",Credit is not given for CHEM 444 and MSE 401 or PHYS 427.,,,,
CHEM 445,CHEM,445,Physical Principles Lab I,"2 Hours
2 undergraduate hours. 2 graduate hours.","Laboratory course featuring experiments of interest to chemists and biochemists. Examples of experiments may include, but are not limited to, electron paramagnetic resonance (EPR) spectroscopy; Fourier-transform infrared (FT-IR) spectroscopy; X-ray diffraction; differential scanning calorimetry (DSC); 1D and 2D Fourier-transform nuclear magnetic resonance (FT-NMR) spectroscopy; and computational quantum chemistry (QM). This course provides hands-on experience with instrumental and computational techniques that are frequently used in both industrial and academic research and will be of interest to students proposing to carry out work in any area of chemistry and in related disciplines. 2 undergraduate hours. 2 graduate hours. Prerequisite: Credit for or concurrent registration in CHEM 440, CHEM 442 or CHEM 472 (same as BIOC 446 or MCB 446) or consent of instructor.","Prerequisite: Credit for or concurrent registration in CHEM 440, CHEM 442 or CHEM 472 (same as BIOC 446 or MCB 446) or consent of instructor.",,,,,
CHEM 447,CHEM,447,Physical Principles Lab II,"2 Hours
2 undergraduate hours. 2 graduate hours.","Laboratory course featuring experiments of interest to chemists and biochemists. Examples of experiments may include, but are not limited to, molecular mechanics/molecular dynamics (MM/MD) simulations of proteins; Raman spectroscopy; low-energy electron diffraction (LEED); bomb calorimetry; nuclear magnetic resonance imaging (MRI), and enzyme kinetics and inhibition. This course provides hands-on experience with instrumental and computational techniques that are frequently used in both industrial and academic research and will be of interest to students proposing to carry out work in any area of chemistry and in related disciplines. 2 undergraduate hours. 2 graduate hours. Prerequisite: Credit for or concurrent registration in CHEM 440 or CHEM 442 or consent of instructor.",Prerequisite: Credit for or concurrent registration in CHEM 440 or CHEM 442 or consent of instructor.,,,,,
CHEM 452,CHEM,452,Data Science for Chemistry and Engineering,4 Hours,Same as CHBE 413. See CHBE 413.,,,,,,
CHEM 460,CHEM,460,Green Chemistry,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","This course seeks to reduce the environmental consequences of the chemical industry. It includes modifying engineering practices, the development of new catalytic processes, modification of existing chemical processes, and bioremediation. 3 undergraduate hours. 4 graduate hours. Prerequisite: CHEM 312, CHEM 332, CHEM 360, or consent of instructor.","Prerequisite: CHEM 312, CHEM 332, CHEM 360, or consent of instructor.",,,,,
CHEM 472,CHEM,472,Physical Biochemistry,3 Hours,Same as MCB 446 and BIOC 446. See BIOC 446.,,,,,,
CHEM 474,CHEM,474,Drug Discovery & Development,"3 Hours
3 undergraduate hours. 3 graduate hours.","Lecture course on fundamentals of drug discovery and development. Topics include case studies of top-selling, mechanistically diverse drugs, chemistry of drug contraindications, structural biology of drug targets, mechanisms of drug resistance, and drug metabolism and toxicity. 3 undergraduate hours. 3 graduate hours. Prerequisite: CHEM 332 or CHEM 436; and MCB 354 or MCB 450, or consent of instructor.","Prerequisite: CHEM 332 or CHEM 436; and MCB 354 or MCB 450, or consent of instructor.",,,,,
CHEM 480,CHEM,480,Polymer Chemistry,3 or 4 Hours,Same as MSE 457. See MSE 457.,,,,,,
CHEM 482,CHEM,482,Polymer Physics,3 or 4 Hours,Same as MSE 458. See MSE 458.,,,,,,
CHEM 483,CHEM,483,Solid State Structural Anlys,"4 Hours
4 undergraduate hours. 4 graduate hours.","Lectures and laboratory on various aspects of X-ray diffraction studies of solids; topics include the properties of crystals, symmetry, diffraction techniques, data collection methods, and the determination and refinement of crystal structures. 4 undergraduate hours. 4 graduate hours. Prerequisite: CHEM 442 or consent of instructor.",Prerequisite: CHEM 442 or consent of instructor.,,,,,
CHEM 488,CHEM,488,Surfaces and Colloids,3 or 4 Hours,Same as MSE 480. See MSE 480.,,,,,,
CHEM 492,CHEM,492,Special Topics in Chemistry,"1 to 3 Hours
1 to 3 undergraduate hours. 1 to 3 graduate hours.",Open to advanced undergraduates and graduate students. Deals with subjects not ordinarily covered by regularly scheduled courses. 1 to 3 undergraduate hours. 1 to 3 graduate hours. Approved for letter and S/U grading. Prerequisite: Credit or concurrent registration in any 400-level course in chemistry.,Prerequisite: Credit or concurrent registration in any 400-level course in chemistry.,,,,,
CHEM 494,CHEM,494,Lab Safety Fundamentals,1 Hour,Same as MSE 492. See MSE 492.,,,,,,
CHEM 495,CHEM,495,Teaching Secondary Chemistry,"4 Hours
4 undergraduate hours. 4 graduate hours.","Intended for undergraduates working toward certification to teach high school chemistry and graduate students working towards a Master's degree in the Teaching of Chemistry. Course aims to provide future teachers with hands-on experience in conducting laboratory experiments, demonstrations, and teaching strategies. 4 undergraduate hours. 4 graduate hours. Course does not count toward the eleven advanced hours in chemistry required in the specialized curriculum, nor does it apply to coursework required for the Ph.D. in Chemistry. Prerequisite: Undergraduate background in general chemistry and credit or concurrent enrollment in CI 403.",Prerequisite: Undergraduate background in general chemistry and credit or concurrent enrollment in CI 403.,,,,,
CHEM 497,CHEM,497,Individual Study Senior,"1 to 3 Hours
No graduate credit.","Individual study of problems related to chemistry or research not necessarily leading to a senior thesis. Course Information:1 to 3 undergraduate hours. No graduate credit. May be repeated in separate terms. A maximum of 6 hours may be used toward the major. A maximum of 18 hours of CHEM 197, CHEM 297, CHEM 397, CHEM 497 and/or CHEM 499 may be used toward the degree. Prerequisite: Chemistry faculty approval required to register.",Prerequisite: Chemistry faculty approval required to register.,No graduate credit.,,,,
CHEM 499,CHEM,499,Senior Thesis,"2 to 6 Hours
2 to 6 undergraduate hours. No graduate credit.","Research with thesis, under the direction of a senior staff member in chemistry. Normally the student takes two terms of CHEM 499 in the senior year. 2 to 6 undergraduate hours. No graduate credit. May be repeated up to 10 hours in separate terms. CHEM 499 is recommended for all those who plan to do research and graduate study and it is a prerequisite for graduation with distinction in chemistry. In the term preceding their initial enrollment, those interested in taking the course should consult with their advisers and with the graduate adviser for the area of interest in which they plan to work. A maximum of 10 hours may be counted toward graduation and a thesis must be presented for credit to be received.",,No graduate credit.,,,,
CHEM 512,CHEM,512,Advanced Inorganic Chemistry,4 Hours,"Descriptive chemistry of the main group and transition elements, reactions and reaction mechanisms of inorganic systems, and electronic structure of inorganic molecules and solids. Prerequisite: CHEM 312 or approval of instructor.",Prerequisite: CHEM 312 or approval of instructor.,,,,,
CHEM 515,CHEM,515,Inorganic Chemistry Seminar,1 Hour,Required of all Chemistry graduate students whose area is inorganic chemistry. Prerequisite: Enrollment is allowed only by second-year graduate students who are presenting their Ph.D. literature seminar during that semester. Undergraduate students are not eligible to enroll in this course.,Prerequisite: Enrollment is allowed only by second-year graduate students who are presenting their Ph.D. literature seminar during that semester.,,,,,
CHEM 516,CHEM,516,Physical Inorganic Chemistry,4 Hours,"Includes group theory and use of physical methods to provide information about the geometry, electronic structures, and reactivity of inorganic compounds in solution; emphasizes NMR and ESR. Prerequisite: CHEM 444.",Prerequisite: CHEM 444.,,,,,
CHEM 517,CHEM,517,Advanced Inorganic Chem Lab,1 to 3 Hours,Specialized laboratory techniques; more difficult inorganic syntheses. Prerequisite: Credit or concurrent registration in one of the lecture courses in inorganic chemistry in the 500 series.,Prerequisite: Credit or concurrent registration in one of the lecture courses in inorganic chemistry in the 500 series.,,,,,
CHEM 518,CHEM,518,Topics in Inorganic Chemistry,2 to 4 Hours,"Advanced course dealing with a subject not ordinarily covered by regularly scheduled courses, such as organometallic chemistry, advanced ligand field theory and molecular orbital theory of inorganic compounds, kinetics and mechanisms of inorganic reactions, etc. May be repeated. Prerequisite: CHEM 516 or consent of instructor.",Prerequisite: CHEM 516 or consent of instructor.,,,,,
CHEM 520,CHEM,520,Advanced Analytical Chemistry,4 Hours,"Treatment of the basic issues of importance in modern analytical chemistry. Topics include basic chemical and measurement concepts, measurement instrumentation and techniques, and principles, tools, and applications in spectroscopy, electrochemistry, separations, sensors, mass spectroscopy and surface characterization. Prerequisite: CHEM 315, CHEM 420, and CHEM 444.","Prerequisite: CHEM 315, CHEM 420, and CHEM 444.",,,,,
CHEM 522,CHEM,522,Experimental Spectroscopy,4 Hours,"Principles and applications of spectroscopic measurements and instrumentation. Atomic and molecular absorption, emission, fluorescence, and scattering, emphasizing physical interpretation of experimental data. Prerequisite: General physics and chemistry equivalent to a major in physical sciences for a bachelor's degree.",Prerequisite: General physics and chemistry equivalent to a major in physical sciences for a bachelor's degree.,,,,,
CHEM 524,CHEM,524,Electrochemical Methods,4 Hours,Structure of the metal solution interface. Electrochemical and physical methods for probing metal/solution interface. Electroanalysis. Principles of electrochemical instrumentation for electroanalysis. Electrode materials. Electrochemical surface science and electrocatalysis. Prerequisite: General physics and chemistry equivalent to a major for a bachelor's degree.,Prerequisite: General physics and chemistry equivalent to a major for a bachelor's degree.,,,,,
CHEM 525,CHEM,525,Analytical Chemistry Seminar,1 Hour,Required of all Chemistry graduate students whose area is analytical chemistry. Prerequisite: Enrollment is allowed only by second-year graduate students who are presenting their Ph.D. literature seminar during that semester. Undergraduate students are not eligible to enroll in this course.,Prerequisite: Enrollment is allowed only by second-year graduate students who are presenting their Ph.D. literature seminar during that semester.,,,,,
CHEM 530,CHEM,530,Structure and Spectroscopy,4 Hours,"Advanced survey of structure determination in organic chemistry with emphasis on NMR, IR, UV and mass spectroscopy. Prerequisite: CHEM 332 or CHEM 436.",Prerequisite: CHEM 332 or CHEM 436.,,,,,
CHEM 532,CHEM,532,Physical Organic Chemistry,4 Hours,"Advanced survey of physical organic chemistry. The emphasis is on structure and bonding in organic compounds; scope of reaction mechanisms, including reactive intermediates and how these mechanisms and intermediates are studied; and writing reasonable organic reaction mechanisms. Prerequisite: CHEM 332 or CHEM 436 and one year of physical chemistry.",Prerequisite: CHEM 332 or CHEM 436 and one year of physical chemistry.,,,,,
CHEM 534,CHEM,534,Advanced Organic Synthesis,4 Hours,"Advanced survey of organic chemistry with emphasis on synthesis of organic compounds. Course content includes survey of important synthetic reactions, construction of fundamental subunits and illustrations of strategy and synthetic analysis. Prerequisite: CHEM 332 or CHEM 436.",Prerequisite: CHEM 332 or CHEM 436.,,,,,
CHEM 535,CHEM,535,Organic Chemistry Seminar,1 Hour,Required of all Chemistry graduate students whose area is organic chemistry. Prerequisite: Enrollment is allowed only by second-year graduate students who are presenting their Ph.D. literature seminar during that semester. Undergraduate students are not eligible to enroll in this course.,Prerequisite: Enrollment is allowed only by second-year graduate students who are presenting their Ph.D. literature seminar during that semester.,,,,,
CHEM 538,CHEM,538,Topics in Organic Chemistry,2 to 4 Hours,"Advanced course dealing with subject matter not ordinarily covered by regularly scheduled courses, such as natural product synthesis and biosynthesis, organic photochemistry, chemistry of special families of organic compounds, etc. May be repeated. Prerequisite: CHEM 532 and CHEM 534, both of which may be taken concurrently.","Prerequisite: CHEM 532 and CHEM 534, both of which may be taken concurrently.",,,,,
CHEM 540,CHEM,540,Quantum Mechanics,4 Hours,"The sequence, CHEM 540 and CHEM 542, is designed to give seniors and graduate students a unified treatment of quantum mechanics and spectroscopy on an advanced level. CHEM 540 covers the principles of formalism of quantum mechanics, as well as the solution of the Schrodinger equation for models and simple chemical systems. Prerequisite: CHEM 442 or equivalent.",Prerequisite: CHEM 442 or equivalent.,,,,,
CHEM 542,CHEM,542,Quantum Mech and Spectroscopy,4 Hours,"Continuation of CHEM 540. Focusing on molecular spectroscopy, nonlinear spectroscopy, kinetics and application of quantum mechanics to dissipative systems. Prerequisite: CHEM 540.",Prerequisite: CHEM 540.,,,,,
CHEM 544,CHEM,544,Statistical Thermodynamics,4 Hours,"Fundamentals of thermodynamics and statistical mechanics, covering equilibria, thermodynamic transforms, phase transitions, ensembles and non-equilibrium statistical mechanics, from single molecules to complex biological systems. Prerequisite: CHEM 442 and CHEM 444, or equivalent.","Prerequisite: CHEM 442 and CHEM 444, or equivalent.",,,,,
