course_code,subject,course_number,course_name,credits,description,prerequisites,credit_restrictions,gen_ed,total_students,total_sections,overall_gpa
PS 280,PS,280,Intro to Intl Relations,3 Hours,"[IAI Code: S5904] Structure and processes of international relations, trends in international politics, and the future of the international system. Credit is not given toward graduation for: Credit is not given for both PS 280 and PS 281.",,Credit is not given toward graduation for: Credit is not given for both PS 280 and PS 281.,Social & Beh Sci - Soc Sci,,,
PS 281,PS,281,Intro to Intl Relations-ACP,3 Hours,This course is identical to PS 280 except for the additional writing component that fulfills the campus' advanced composition requirement. Credit is not given for both PS 280 and PS 281. Prerequisite: Completion of campus Composition I general education requirement.,Prerequisite: Completion of campus Composition I general education requirement.,Credit is not given for both PS 280 and PS 281.,"Advanced Composition
Social & Beh Sci - Soc Sci",,,
PS 282,PS,282,Governing Globalization,3 Hours,"Examines the historical, socio-economic, political, and moral dimensions associated with the rise of a global society and its governance. Prerequisite: Completion of campus Composition I general education requirement; completion of one course in a social science or consent of instructor.",Prerequisite: Completion of campus Composition I general education requirement; completion of one course in a social science or consent of instructor.,,"Advanced Composition
Social & Beh Sci - Soc Sci",,,
PS 283,PS,283,Intro to Intl Security,3 Hours,"Surveys the major issues associated with arms control, disarmament and international security. Also examines the military, socio-economic, and political dimensions of weapons systems, military strategy, the ethics of modern warfare, nuclear proliferation, and regional security issues. Same as GLBL 283.",,,,,,
PS 291,PS,291,Intro Internship Seminar,3 Hours,"Students will think deeply about their internship experience and how their academic training connects to their professional work and career goals. Students who complete this course will be able to present themselves professionally, interact in professional environments, engage in professional and career-related discussions through networking, and write professional emails and memos. Prerequisite: This course is restricted to students participating in the Illinois in Washington Program.",Prerequisite: This course is restricted to students participating in the Illinois in Washington Program.,,,,,
PS 292,PS,292,Undergraduate Research Practicum,1 to 4 Hours,"Familiarize students with processes for producing, validating and analyzing political science data through experiential learning. Nature and topical focus of research projects vary. May be repeated up to 4 hours in separate terms. Prerequisite: Consent of faculty member supervising the practicum.",Prerequisite: Consent of faculty member supervising the practicum.,,,,,
PS 299,PS,299,Study Abroad,0 to 18 Hours,"Lectures, seminars, and practical work in an approved study-abroad program in Political Science, appropriate to the student's course of study. Approved for Letter and S/U grading. May be repeated to a maximum of 34 hours per academic year. Prerequisite: Overall GPA 2.75, 3.00 grade point average in Political Science, admission to approved program.","Prerequisite: Overall GPA 2.75, 3.00 grade point average in Political Science, admission to approved program.",,,,,
PS 300,PS,300,Special Topics,3 Hours,"Selected readings and research in political science. See Class Schedule for current topics. May be repeated to a maximum of 6 hours if topics vary. Prerequisite: Six hours of political science, or consent of instructor.","Prerequisite: Six hours of political science, or consent of instructor.",,,,,
PS 301,PS,301,The US Constitution I,3 Hours,"Analyzes issues related to judicial interpretation of the constitution; the separation of governmental powers; federalism; checks and balances among the three branches of the national government; and the jurisdiction of federal courts. Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.",,,,,
PS 302,PS,302,The US Constitution II,3 Hours,"Analyzes issues involved in free speech, freedom of religion, rights of the criminally accused, and government's responsibility to protect persons from discrimination based on race or sexual preference. Pays special attention to the role of law and judges. Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.",,,,,
PS 303,PS,303,The US Congress,3 Hours,"Examines the legislative function in government; the structure and organization of Congress; legislative procedures; pressure groups and lobbying; the relation of legislature to other branches of government; and problems of legislative reorganization. Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.",,,,,
PS 304,PS,304,The US Presidency,3 Hours,"Examines the multiple roles of the president; the determinants and growth of presidential influence; presidential decision making; the president's role in the formulation and implementation of public policy; and the president's multiple constituencies. Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.",,,,,
PS 305,PS,305,The US Supreme Court,3 Hours,"Examines how the modern Supreme Court resolves major issues in American constitutional politics. Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor; PS 301 or PS 302.","Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor; PS 301 or PS 302.",,,,,
PS 306,PS,306,Judicial Politics,3 Hours,"Introduction to the study of courts and judges as political institutions and actors. Focuses primarily on federal courts in the United States, but also covers courts in the American states. Addresses topics such as how judges are selected; who or what determines which cases are heard; the influence of ideology and the law on judges' decisions; the relationships that exist between the courts in the judiciary; the role of the president and the Senate in judicial decisions; and judges' decisions that run contrary to the public's wishes. Prerequisite: PS 101.",Prerequisite: PS 101.,,,,,
PS 307,PS,307,Separation of Powers,3 Hours,"Explores how the checks and balances built into the US Constitution affect the interactions between the Executive, Legislative, and Judicial branches. Addresses topics such as whether Congress is less productive during times of divided government; why some presidential nominees sail through confirmation, while others take years to be confirmed; and whether Supreme Court justices pay attention to the preferences of the President and Congress when deciding cases. Prerequisite: PS 101.",Prerequisite: PS 101.,,,,,
PS 309,PS,309,State Gov in the US,3 Hours,"Surveys the origins and evolution of state government in the United States. Topics include history, structure and dynamics of state governments, laws and the judiciary, state legislatures, political parties, organized interests, bureaucracies, demographic change and electoral patterns, and political conflicts, and coalitions. Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.",,,,,
PS 310,PS,310,Politics of Organizations,3 Hours,"Introduction to the study of public organizations with a focus on formal political organizations including parties, legislatures, and bureaucracies. In-depth analysis of two of the main problems confronted by organizations: collective action problems and delegation problems. Students will acquire an understanding of these problems as well as different ways in which they can be addressed. A strong emphasis is also placed on developing the analytical skills necessary for informed analysis of political interactions involving formal organizations. Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.",,,,,
PS 311,PS,311,Political Parties in the US,3 Hours,"Examines the organization and operation of the American party system; national, state, and local organizations and their interactions; the convention and primary systems; and campaign methods and finance. Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.",,,,,
PS 312,PS,312,Politics and the Media,3 Hours,"Examines the processes of mass-mediated political communication in democratic societies. Special emphasis will be given to the role of news media in democratic theory, factors shaping the construction of news such as journalism routines, media economics, and the strategic management of news by political elites. Same as CMN 325 and MACS 322.",,,,,,
PS 314,PS,314,Political Psychology,3 Hours,"Explores the psychological processes that underlie political attitudes and behaviors. Specifically, we will take theories from social, personality, cognitive, and evolutionary psychology and apply them to political phenomena. Topics will include how politics is affected by cognitive biases, emotions, persuasion, social influence, identity, prejudice and discrimination, personality, and evolution and genetics. We will also explore what we can learn about basic human psychology by studying politics carefully. Prerequisite: PS 101.",Prerequisite: PS 101.,,,,,
PS 315,PS,315,African American Politics,3 Hours,"Examines the role of race in stimulating change in American political life; types of strategies employed in the civil rights struggle; how race affects electoral participation and the broader political and economic conditions of African Americans. Same as AFRO 315. Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.",,,,,
PS 316,PS,316,Latina/Latino Politics,3 Hours,"Examines the role of Latino electorates in shaping state and national politics. Reviews the histories of Latino national origin groups, examines public policy issues of concern to Latinos, successes and failures of Latino empowerment strategies, and the electoral impact of Latino votes. Focus will be primarily on Mexican Americans, Puerto Ricans, and Cuban Americans and an assessment of the degree to which their political agendas are likely to merge over the coming years. Same as LLS 316. Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.",,,,,
PS 317,PS,317,Asian American Politics,3 Hours,"Provides an overview of the role of Asian Americans in the American political system. Topics include: the international context of emigration, the history of different Asian groups in the U.S., demographic patterns, issues of identity, classification, and pan-ethnicity, voting behavior, minority representation, and public policy. Same as AAS 317. Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.",,,,,
PS 318,PS,318,Interests Grps & Soc Movements,3 Hours,"Focuses on two important forces in American politics that provide ways for citizens to affect public policy: interests groups and social movements. Examination of organized interest groups, including their organization, growth, activity, and impact in American politics. Examines the formation and role of social movements. Prerequisite: PS 101, or six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 101, or six hours of Political Science credit, or consent of instructor.",,,,,
PS 319,PS,319,Campaigns and Elections,3 Hours,"Examines the dynamics of United States congressional and presidential campaigns, including electoral rules, campaign organization and finance, candidate strategy, role of parties, interest groups, and the media, campaign effects, and proposals for reform. Prerequisite: PS 101 or six hours of Political Sciences credit.",Prerequisite: PS 101 or six hours of Political Sciences credit.,,,,,
PS 320,PS,320,Public Opinion,3 Hours,"Examines the nature of public opinion in contemporary American politics. Considers the extent to which public opinion is organized by ideology, values, party identification and other group-related identities. Will analyze both the sources and consequences of public opinion and the nature of public support for democracy and democratic institutions. Will investigate the relationship between public opinion and policymaking. Prerequisite: PS 101.",Prerequisite: PS 101.,,,,,
PS 321,PS,321,Principles of Public Policy,3 Hours,"Examines different approaches to evaluating the performance of public sector organizations, including private sector accountability principles. Focuses on how to improve the performance of governmental agencies, as well as corporate social responsibility. Same as ACCY 321, ACE 321, and BADM 303. Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.",,,,,
PS 322,PS,322,Law and Public Policy,3 Hours,"Examines the nature of law, law makers, and law appliers; the determinants of law-making; and the societal impact of law. Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.",,,,,
PS 325,PS,325,Environmental Politics of the Midwest,3 Hours,"Introduction to environmental policies and politics of the US Midwest, focusing on the western Great Lakes and adjacent states. Examines environmental challenges of the cities and suburbs, air and water pollution, climate change, transportation, parks and recreation, and natural resource production such as agriculture, mining, and timber. Includes local-level politics and regulation as well as federal laws, and gives significant attention to the role of Tribal governments in the Lake Superior region. Prerequisite: Students should have taken one of the following courses: PS 214 American Indian Law and Politics; PS 224 Politics of the National Parks; PS 225 Environmental Politics; or an equivalent introductory course addressing history or politics of natural resources.",Prerequisite: Students should have taken one of the following courses: PS 214 American Indian Law and Politics; PS 224 Politics of the National Parks; PS 225 Environmental Politics; or an equivalent introductory course addressing history or politics of natural resources.,,,,,
PS 328,PS,328,Introduction to Biology and Politics,3 Hours,"Examines the biological processes that underlie political attitudes and behaviors. Specifically, we will take theories from behavioral and molecular genetics, psychophysiology, neuroscience, and evolutionary psychology and apply them to political attitudes and behaviors. Topics will include how evolutionary adaptations shape political life, how genes affect political traits, the effects of physiological differences on how people experience the political world, and what political insights can be drawn from studying differences in brain structures and functioning. Prerequisite: PS 101.",Prerequisite: PS 101.,,,,,
PS 329,PS,329,Immigration & Citizenship,3 Hours,"Examination of the conceptual issues associated with citizenship and immigration, considering current political debates from a variety of perspectives: empirical, historical, and normative. Focuses on the United States but will also examine the immigration and citizenship processes of other nations as well. Among topics considered: why people migrate; consequences of migration; efforts to integrate immigrants; public opinion, citizenship traditions and rationales; membership; belonging, and national identify; post national citizenship. Prerequisites: PS 101, 6 hours of Political Science credit, or consent of instructor.","Prerequisites: PS 101, 6 hours of Political Science credit, or consent of instructor.",,,,,
PS 330,PS,330,Intro to Political Behavior,3 Hours,"Analyzes the relationship between political attitudes and public opinion formation. The course also discusses political participation, political tolerance, and attitudes toward political leaders. Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.",,,,,
PS 331,PS,331,Intro to Electoral Behavior,3 Hours,"Examines the social, psychological and institutional determinants of individual voting decisions. Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 101, six hours of Political Science credit, or consent of instructor.",,,,,
PS 340,PS,340,Politics in Intl Development,3 Hours,"Examines the ways in which the wealthy countries of the world, international organizations and non-governmental organizations have tried to catalyze or facilitate economic and human development in the poorer countries of the world. Prerequisite: PS 240 or PS 241 or PS 281, or six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 240 or PS 241 or PS 281, or six hours of Political Science credit, or consent of instructor.",,,,,
PS 341,PS,341,Gov & Pol in Africa,3 Hours,"Examines contemporary economic, social, and political processes in Africa, focusing on three basic explanatory themes: historical patterns of development; emerging patterns of class and interest; and leadership strategies. Same as AFRO 341. Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.",,,,,
PS 343,PS,343,Gov & Pol of China,3 Hours,"Introduces the government and politics of modern China. Same as EALC 343. Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.",,,,,
PS 344,PS,344,Government and Politics of Japan,3 Hours,"This course will examine a range of topics relevant to understanding the development of Japanese politics in the postwar era. A central theme of the course will be to understand the processes of continuity and change through various lenses, including but not limited to history, culture, and institutions. Same as EALC 344. Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.",,,,,
PS 345,PS,345,Gov & Pol of SE Asia,3 Hours,"Provides a comparative analysis of the political development of the countries of Southeast Asia. Emphasis is placed on differing approaches to the governance and public policy formation, as well as economic, social, historical, and cultural influences on political development. Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.",,,,,
PS 346,PS,346,Gov & Pol of South Asia,3 Hours,"Provides a comparative analysis of the political development of India, Pakistan, Sri Lanka, and other nations in South Asia. Emphasis is placed on the differing approaches to governance and public policy formation, as well as the economic, social, historical, geographical and cultural influences on political development. Same as ASST 346. Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.",,,,,
PS 347,PS,347,Gov & Pol of Middle East,3 Hours,"Analyzes the transformation of Middle Eastern society from Morocco to Iran, as case studies in political modernization. The politics of the area are studied with special reference to causes and character of modernization, role of leadership, ideologies and institutions, methods and theories for analyzing political systems undergoing fundamental transformation, and implications for U. S. policy. Same as ASST 347. Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.",,,,,
PS 348,PS,348,Gov & Pol in Western Europe,3 Hours,"Examines the major governmental systems of continental Europe; the evolution, structure, and functioning of the political institutions of France, Germany, Italy, Spain, Switzerland, and the Scandinavian countries. Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.",,,,,
PS 351,PS,351,Gov & Pol Post-Soviet States,3 Hours,"Examines the evolution, structure, and functioning of post-Soviet governments. Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.",,,,,
PS 352,PS,352,Gov & Pol of East Europe,3 Hours,"Examines the collapse of communism and efforts to develop capitalism and democracy. Special emphasis is given to national conflict and European integration. Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.",,,,,
PS 353,PS,353,Gov & Pol of Latin America,3 Hours,"Examines the origin and development of Latin American political institutions. Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.",,,,,
PS 355,PS,355,Democratization,3 Hours,"Examines the global process of democratization, with special attention to gains and failures in selected areas since 1974. Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.",,,,,
PS 356,PS,356,Comparative Political Economy,3 Hours,"Examines the effect of domestic political processes on economic performance, including monetary, fiscal, and trade policies. Topics include partisan influences on policy, interest group intermediation, political accountability for economic outcomes, and consequences of product and capital market internationalization. Same as GLBL 356. Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.",,,,,
PS 357,PS,357,Ethnic Conflict,3 Hours,"Explores the bases of nationalist and ethnic identities across a variety of different national and cultural contexts, and how these are related to conflict at the intrastate and interstate levels. Consideration is given to the characteristics and patterns of ethnic conflict with special emphasis on how and when ethnic tensions become manifested in violent conflict. The course concludes with consideration and evaluations of various domestic and international approaches to conflict management and resolution. Same as GLBL 357. Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor.",,Advanced Composition,,,
PS 358,PS,358,Comparative Political Behavior,3 Hours,"Examines themes of political behavior such as political participation, electoral politics, political culture, and contentious politics from a cross-national perspective. Prerequisite: PS 240, or PS 241, or six hours of Political Science credit.","Prerequisite: PS 240, or PS 241, or six hours of Political Science credit.",,,,,
PS 359,PS,359,Government and Politics of East Asia,3 Hours,"Examines the government and politics of postwar East Asia by covering themes and topics relevant to the region. The countries covered include the People's Republic of China, Japan, the Republic of Korea, and the Republic of China (or Taiwan). Given the multifaceted and diverse nature of the region, the course explores various topics, both independently and comparatively. Topics include the region's history, democratic consolidation, economic development, and political institutions. In addition to addressing theoretical and empirical questions, current events shaping the region will be discussed. Same as EALC 359. Prerequisite: PS 240 or PS 241, or at least six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 240 or PS 241, or at least six hours of Political Science credit, or consent of instructor.",,,,,
PS 362,PS,362,Qualitative Research on Politics,3 Hours,"Introduction to qualitative methods of analysis and data collection in political science. Considers strategies for systematic research based on a small number of cases, a single case, and/or qualitative data. Topics covered include causal inference, the comparative method, process tracing, interpretive analysis, as well as the collection of qualitative data through ethnography, archives, and interviews. We will also consider approaches to multi-method research. Prerequisite: PS 229 or consent of instructor.",Prerequisite: PS 229 or consent of instructor.,,,,,
PS 370,PS,370,Justice in the Law,3 Hours,"Explores fundamental questions about the ideal of a just society. Introduces students to the close connection between theories of justice and legal reasoning used by courts. Court cases and topics include enforcing sexual morality, protecting free expression, religious liberty, regulating labor markets, guaranteeing the rule of law, ensuring equal opportunities through schools and elections, establishing group rights, and regulating reproductive rights.",,,,,,
PS 371,PS,371,Classical Political Theory,3 Hours,"Considers the major works of Greek and Roman political theory, stressing their relevance to modern political analysis and action. Prerequisite: PS 270, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 270, six hours of Political Science credit, or consent of instructor.",,,,,
PS 372,PS,372,Modern Political Theory,3 Hours,"Provides critical analysis of political theories from the fifteenth century to the present. The discussions focus on topics such as the development of conceptions of human nature, the role of the state, justice, legitimacy, obligation, individual rights, equality, and mechanisms of maintenance and change. Prerequisite: PS 270, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 270, six hours of Political Science credit, or consent of instructor.",,,,,
PS 373,PS,373,Democratic Theory,3 Hours,"Examines theories of the nature and conditions of democracy; compares and analyzes contemporary democratic institutions. Prerequisite: PS 270, six hours of Political Science credit, or consent of instructor.","Prerequisite: PS 270, six hours of Political Science credit, or consent of instructor.",,,,,
PS 374,PS,374,Future Politics,3 Hours,Examines visions of the future drawn from science fiction literature as a way to engage with political and social theory and to cultivate the political imagination. Prerequisite: Six hours of political science credit or consent of instructor.,Prerequisite: Six hours of political science credit or consent of instructor.,,,,,
