course_code,subject,course_number,course_name,credits,description,prerequisites,credit_restrictions,gen_ed,total_students,total_sections,overall_gpa,catalog_text,source_url,catalog_year
IB 203,IB,203,Ecology,4 Hours,"The links between evolution and ecology, population dynamics, community structure and function, and ecosystem function on local and global scales. Basic ecology needed to understand environmental problems and to conserve biodiversity. Investigations in both field and laboratory included. Prerequisite: IB 150 and MCB 150.",Prerequisite: IB 150 and MCB 150.,,Advanced Composition,,,,"[IB 203 Ecology credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/IB/203>)

The links between evolution and ecology, population dynamics, community structure and function, and ecosystem function on local and global scales. Basic ecology needed to understand environmental problems and to conserve biodiversity. Investigations in both field and laboratory included. Prerequisite: [IB 150](<https://catalog.illinois.edu/search/?P=IB%20150>) and [MCB 150](<https://catalog.illinois.edu/search/?P=MCB%20150>).
This course satisfies the General Education Criteria for:
Advanced Composition",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
IB 204,IB,204,Genetics,4 Hours,"The fundamentals of inheritance, with an emphasis on eukaryotes. Major topics include transmission genetics, quantitative genetics, cytogenetics, genomics, genetics of development and behavior, and population genetics. Laboratory emphasizes an experimental, inquiry-based approach to modern and classical genetics. Prerequisite: IB 150 and MCB 150.",Prerequisite: IB 150 and MCB 150.,,,,,,"[IB 204 Genetics credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/IB/204>)

The fundamentals of inheritance, with an emphasis on eukaryotes. Major topics include transmission genetics, quantitative genetics, cytogenetics, genomics, genetics of development and behavior, and population genetics. Laboratory emphasizes an experimental, inquiry-based approach to modern and classical genetics. Prerequisite: [IB 150](<https://catalog.illinois.edu/search/?P=IB%20150>) and [MCB 150](<https://catalog.illinois.edu/search/?P=MCB%20150>).",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
IB 230,IB,230,Pandemics,2 Hours,"Pandemics (global outbreaks of infectious disease) are among the most impactful events in human history. Through this course, we will study the major historical and modern pandemics from a biological, social, and political perspective. We will compare these past events to the public health crisis caused by COVID-19 and use this knowledge to interpret events and scientific discoveries related to pandemics.",,,,,,,"[IB 230 Pandemics credit: 2 Hours.](<https://courses.illinois.edu/schedule/terms/IB/230>)

Pandemics (global outbreaks of infectious disease) are among the most impactful events in human history. Through this course, we will study the major historical and modern pandemics from a biological, social, and political perspective. We will compare these past events to the public health crisis caused by COVID-19 and use this knowledge to interpret events and scientific discoveries related to pandemics.",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
IB 270,IB,270,Evolution of Molecules & Cells,5 Hours,"The major evolutionary transitions of biomolecules and cells including: energy acquisition and metabolism; information inheritance, system regulation, and genomes; the origin of life and of the prokaryotic cell, eukaryotic cell, and multicellularity. Lecture and laboratory. Credit is not given for both IB 270 and IB 204. Prerequisite: IB 150 and MCB 150. Admission to the IB honors biology option; credit or concurrent registration in organic chemistry.",Prerequisite: IB 150 and MCB 150.,Credit is not given for both IB 270 and IB 204.,,,,,"[IB 270 Evolution of Molecules & Cells credit: 5 Hours.](<https://courses.illinois.edu/schedule/terms/IB/270>)

The major evolutionary transitions of biomolecules and cells including: energy acquisition and metabolism; information inheritance, system regulation, and genomes; the origin of life and of the prokaryotic cell, eukaryotic cell, and multicellularity. Lecture and laboratory. Credit is not given for both [IB 270](<https://catalog.illinois.edu/search/?P=IB%20270>) and [IB 204](<https://catalog.illinois.edu/search/?P=IB%20204>). Prerequisite: [IB 150](<https://catalog.illinois.edu/search/?P=IB%20150>) and [MCB 150](<https://catalog.illinois.edu/search/?P=MCB%20150>). Admission to the IB honors biology option; credit or concurrent registration in organic chemistry.",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
IB 271,IB,271,Organismal Biology,5 Hours,"Integrated study of the diversity and structure and function of plants and animals in evolutionary and environmental contexts. Conceptual themes and techniques of molecular and cellular levels of biological organization will be integrated as well. Lecture and laboratory. The laboratory includes vertebrate dissection. Credit is not given for both IB 271 and IB 202. Prerequisite: IB 150, MCB 150, and IB 270; good standing in the honors biology option.","Prerequisite: IB 150, MCB 150, and IB 270; good standing in the honors biology option.",Credit is not given for both IB 271 and IB 202.,Advanced Composition,,,,"[IB 271 Organismal Biology credit: 5 Hours.](<https://courses.illinois.edu/schedule/terms/IB/271>)

Integrated study of the diversity and structure and function of plants and animals in evolutionary and environmental contexts. Conceptual themes and techniques of molecular and cellular levels of biological organization will be integrated as well. Lecture and laboratory. The laboratory includes vertebrate dissection. Credit is not given for both [IB 271](<https://catalog.illinois.edu/search/?P=IB%20271>) and [IB 202](<https://catalog.illinois.edu/search/?P=IB%20202>). Prerequisite: [IB 150](<https://catalog.illinois.edu/search/?P=IB%20150>), [MCB 150](<https://catalog.illinois.edu/search/?P=MCB%20150>), and [IB 270](<https://catalog.illinois.edu/search/?P=IB%20270>); good standing in the honors biology option.
This course satisfies the General Education Criteria for:
Advanced Composition",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
IB 290,IB,290,Introduction to Undergraduate Research in Integrative Biology,2 Hours,"An introduction to the practice of scientific research through hands-on experience and direct faculty interaction. Through weekly discussions, students are exposed to a variety of research topics, methods and careers in Integrative Biology and practice the steps involved in devising, planning, executing and presenting a scientific research project. Students are also assigned to a faculty advisor and work three hours a week on a laboratory and/or field research project. Prerequisite: Restricted to IB majors only.",Prerequisite: Restricted to IB majors only.,,,,,,"[IB 290 Introduction to Undergraduate Research in Integrative Biology credit: 2 Hours.](<https://courses.illinois.edu/schedule/terms/IB/290>)

An introduction to the practice of scientific research through hands-on experience and direct faculty interaction. Through weekly discussions, students are exposed to a variety of research topics, methods and careers in Integrative Biology and practice the steps involved in devising, planning, executing and presenting a scientific research project. Students are also assigned to a faculty advisor and work three hours a week on a laboratory and/or field research project. Prerequisite: Restricted to IB majors only.",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
IB 299,IB,299,Undergraduate Special Course,1 to 5 Hours,Approved for Letter and S/U grading. May be repeated in the same term; may be repeated in separate terms to a maximum of 6 hours.,,,,,,,"[IB 299 Undergraduate Special Course credit: 1 to 5 Hours.](<https://courses.illinois.edu/schedule/terms/IB/299>)

Approved for Letter and S/U grading. May be repeated in the same term; may be repeated in separate terms to a maximum of 6 hours.",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
IB 302,IB,302,Evolution,4 Hours,"Broad introduction to evolutionary biology, including natural selection and microevolution, phylogeny, speciation, molecular evolution, macroevolution and the fossil records. The laboratory emphasizes a survey of biodiversity and processes and patterns of evolution. Prerequisite: IB 204 or consent of instructor.",Prerequisite: IB 204 or consent of instructor.,,,,,,"[IB 302 Evolution credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/IB/302>)

Broad introduction to evolutionary biology, including natural selection and microevolution, phylogeny, speciation, molecular evolution, macroevolution and the fossil records. The laboratory emphasizes a survey of biodiversity and processes and patterns of evolution. Prerequisite: [IB 204](<https://catalog.illinois.edu/search/?P=IB%20204>) or consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
IB 303,IB,303,Anatomy,4 Hours,"An overview of the body structure of vertebrate animals, with a special focus on mammals including humans. Body structure will be investigated from evolutionary, developmental, and human health perspectives through lectures, in-class activities, and required laboratory dissections. Through this course, students will develop a better understanding of anatomy vocabulary, the anatomical design of vertebrates, vertebrate development, and how vertebrate anatomy and development are related to each other, to organismal function, and to human health. Prerequisite: IB 150.",Prerequisite: IB 150.,,,,,,"[IB 303 Anatomy credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/IB/303>)

An overview of the body structure of vertebrate animals, with a special focus on mammals including humans. Body structure will be investigated from evolutionary, developmental, and human health perspectives through lectures, in-class activities, and required laboratory dissections. Through this course, students will develop a better understanding of anatomy vocabulary, the anatomical design of vertebrates, vertebrate development, and how vertebrate anatomy and development are related to each other, to organismal function, and to human health. Prerequisite: [IB 150](<https://catalog.illinois.edu/search/?P=IB%20150>).",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
IB 329,IB,329,Animal Behavior,3 Hours,"Introductory course emphasizing how patterns of behavior promote survival, change through evolution, and are modified by the environment. Same as ANSC 366, ANTH 342, and PSYC 329.",,,,,,,"[IB 329 Animal Behavior credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/IB/329>)

Introductory course emphasizing how patterns of behavior promote survival, change through evolution, and are modified by the environment. Same as [ANSC 366](<https://catalog.illinois.edu/search/?P=ANSC%20366>), [ANTH 342](<https://catalog.illinois.edu/search/?P=ANTH%20342>), and [PSYC 329](<https://catalog.illinois.edu/search/?P=PSYC%20329>).",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
IB 348,IB,348,Fish and Wildlife Ecology,3 Hours,Same as NRES 348. See NRES 348.,,,,,,,"[IB 348 Fish and Wildlife Ecology credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/IB/348>)

Same as [NRES 348](<https://catalog.illinois.edu/search/?P=NRES%20348>). See [NRES 348](<https://catalog.illinois.edu/search/?P=NRES%20348>).",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
IB 360,IB,360,Evolution and Human Health,3 Hours,"Our health is inseparably tied to our evolutionary history. As a result, evolution is an important underpinning discipline for health professionals. This course first provides an overview of evolutionary processes, molecular evolution, human evolution, life history theory, and evolutionary-developmental biology. Second, it illustrates the application of these principles to our understanding of nutrition and metabolism, reproduction, disease and stress, and behavior. Third, it shows in practical terms how the principles of evolutionary medicine can be applied in medical practice and public health. Same as ANTH 360. Prerequisite: IB 302 or MCB 250 or MCB 244, or consent of instructor.","Prerequisite: IB 302 or MCB 250 or MCB 244, or consent of instructor.",,,,,,"[IB 360 Evolution and Human Health credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/IB/360>)

Our health is inseparably tied to our evolutionary history. As a result, evolution is an important underpinning discipline for health professionals. This course first provides an overview of evolutionary processes, molecular evolution, human evolution, life history theory, and evolutionary-developmental biology. Second, it illustrates the application of these principles to our understanding of nutrition and metabolism, reproduction, disease and stress, and behavior. Third, it shows in practical terms how the principles of evolutionary medicine can be applied in medical practice and public health. Same as [ANTH 360](<https://catalog.illinois.edu/search/?P=ANTH%20360>). Prerequisite: [IB 302](<https://catalog.illinois.edu/search/?P=IB%20302>) or [MCB 250](<https://catalog.illinois.edu/search/?P=MCB%20250>) or [MCB 244](<https://catalog.illinois.edu/search/?P=MCB%20244>), or consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
IB 361,IB,361,Ecology and Human Health,3 Hours,"Exploration of the emergence of infectious diseases and other human health issues from an ecological perspective, including vector-borne diseases, diseases spread from wildlife in terrestrial and aquatic ecosystems, and the role of pathogens and parasites in community and population ecology, food webs, and ecosystem functioning. Attention will be placed on how current and future global change and biodiversity loss will contribute to the increasing prevalence of human emerging diseases. Same as ANTH 361.",,,,,,,"[IB 361 Ecology and Human Health credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/IB/361>)

Exploration of the emergence of infectious diseases and other human health issues from an ecological perspective, including vector-borne diseases, diseases spread from wildlife in terrestrial and aquatic ecosystems, and the role of pathogens and parasites in community and population ecology, food webs, and ecosystem functioning. Attention will be placed on how current and future global change and biodiversity loss will contribute to the increasing prevalence of human emerging diseases. Same as [ANTH 361](<https://catalog.illinois.edu/search/?P=ANTH%20361>).",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
IB 362,IB,362,Marine Biology,3 Hours,"Study of the major marine environments on earth, the huge diversity of organisms that live in them, and the ecological and functional reasons why these organisms live where they do. Also examines the impacts of human and their activities upon the sustainability of marine resources. Designed for students with some background in biology and evolution and interest in marine biodiversity, ecology, and conservation.",,,,,,,"[IB 362 Marine Biology credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/IB/362>)

Study of the major marine environments on earth, the huge diversity of organisms that live in them, and the ecological and functional reasons why these organisms live where they do. Also examines the impacts of human and their activities upon the sustainability of marine resources. Designed for students with some background in biology and evolution and interest in marine biodiversity, ecology, and conservation.",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
IB 364,IB,364,Genomics and Human Health,3 Hours,"Highlights advances in understanding the human genome, by utilizing the latest techniques in bioinformatics, i.e. acquiring, analyzing, storing, and displaying the information from the entire genome and protein sequences. The course describes the theory and practices behind modern sequencing techniques and explores the genome with a particular emphasis on the use of extensive online databases and software. Students will analyze one human disorder using bioinformatics software and databases in order to update older published literature about the genomics underpinning the disorder. Prerequisite: IB 204 or consent of instructor.",Prerequisite: IB 204 or consent of instructor.,,,,,,"[IB 364 Genomics and Human Health credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/IB/364>)

Highlights advances in understanding the human genome, by utilizing the latest techniques in bioinformatics, i.e. acquiring, analyzing, storing, and displaying the information from the entire genome and protein sequences. The course describes the theory and practices behind modern sequencing techniques and explores the genome with a particular emphasis on the use of extensive online databases and software. Students will analyze one human disorder using bioinformatics software and databases in order to update older published literature about the genomics underpinning the disorder. Prerequisite: [IB 204](<https://catalog.illinois.edu/search/?P=IB%20204>) or consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
IB 368,IB,368,Vertebrate Natural History,4 Hours,"Introduction to the classification, life histories, adaptations, and ecology of fishes, amphibians, reptiles, birds, and mammals. Focus is on species of the Midwest region. Laboratory emphasizes identification and distribution of Illinois' vertebrate fauna. Some Saturday field trips are required. Same as NRES 368. Prerequisite: IB 203 or NRES 219 or consent of instructor.",Prerequisite: IB 203 or NRES 219 or consent of instructor.,,,,,,"[IB 368 Vertebrate Natural History credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/IB/368>)

Introduction to the classification, life histories, adaptations, and ecology of fishes, amphibians, reptiles, birds, and mammals. Focus is on species of the Midwest region. Laboratory emphasizes identification and distribution of Illinois' vertebrate fauna. Some Saturday field trips are required. Same as [NRES 368](<https://catalog.illinois.edu/search/?P=NRES%20368>). Prerequisite: [IB 203](<https://catalog.illinois.edu/search/?P=IB%20203>) or [NRES 219](<https://catalog.illinois.edu/search/?P=NRES%20219>) or consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
IB 372,IB,372,Ecology and Evolution,5 Hours,"Integrated study of ecology, population genetics, and evolution. Conceptual themes and techniques from the molecular, cellular, and organismal levels of biology will be integrated as well. Lecture, laboratory, and field work. Credit is not given for both IB 372 and either IB 203 or IB 302. Prerequisite: IB 271; good standing in the IB honors biology option.",Prerequisite: IB 271; good standing in the IB honors biology option.,Credit is not given for both IB 372 and either IB 203 or IB 302.,,,,,"[IB 372 Ecology and Evolution credit: 5 Hours.](<https://courses.illinois.edu/schedule/terms/IB/372>)

Integrated study of ecology, population genetics, and evolution. Conceptual themes and techniques from the molecular, cellular, and organismal levels of biology will be integrated as well. Lecture, laboratory, and field work. Credit is not given for both [IB 372](<https://catalog.illinois.edu/search/?P=IB%20372>) and either [IB 203](<https://catalog.illinois.edu/search/?P=IB%20203>) or [IB 302](<https://catalog.illinois.edu/search/?P=IB%20302>). Prerequisite: [IB 271](<https://catalog.illinois.edu/search/?P=IB%20271>); good standing in the IB honors biology option.",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
IB 390,IB,390,Undergraduate Research Experience,0 to 5 Hours,Laboratory and/or field research and/or reading supervised by faculty members in the School of Integrative Biology. Approved for S/U grading only. May be repeated to a maximum of 10 hours. Credit is not given for more than a combined maximum of 10 hours of IB 390 or IB 490 towards graduation for IB majors. Prerequisite: Consent of instructor.,Prerequisite: Consent of instructor.,Credit is not given for more than a combined maximum of 10 hours of IB 390 or IB 490 towards graduation for IB majors.,,,,,"[IB 390 Undergraduate Research Experience credit: 0 to 5 Hours.](<https://courses.illinois.edu/schedule/terms/IB/390>)

Laboratory and/or field research and/or reading supervised by faculty members in the School of Integrative Biology. Approved for S/U grading only. May be repeated to a maximum of 10 hours. Credit is not given for more than a combined maximum of 10 hours of [IB 390](<https://catalog.illinois.edu/search/?P=IB%20390>) or [IB 490](<https://catalog.illinois.edu/search/?P=IB%20490>) towards graduation for IB majors. Prerequisite: Consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
IB 392,IB,392,Translating Your IB Degree Into Career Success,1 Hour,"An exploration into what career options are available to students interested in biology. Students will develop the skills to stand out as an applicant and how to break into competitive fields, even in a tough or uncertain job market. The resources and connections necessary to be successful in biology will be presented, and over 20 alumni who are professionals in many biology- and health-related fields will provide insight and commentary. All assignments are real-life applications of course material, with every component meant to further career goals. Credit is not given for both IB 292 and IB 392. Prerequisite: For students pursuing biology- or health-related careers.",Prerequisite: For students pursuing biology- or health-related careers.,Credit is not given for both IB 292 and IB 392.,,,,,"[IB 392 Translating Your IB Degree Into Career Success credit: 1 Hour.](<https://courses.illinois.edu/schedule/terms/IB/392>)

An exploration into what career options are available to students interested in biology. Students will develop the skills to stand out as an applicant and how to break into competitive fields, even in a tough or uncertain job market. The resources and connections necessary to be successful in biology will be presented, and over 20 alumni who are professionals in many biology- and health-related fields will provide insight and commentary. All assignments are real-life applications of course material, with every component meant to further career goals. Credit is not given for both IB 292 and [IB 392](<https://catalog.illinois.edu/search/?P=IB%20392>). Prerequisite: For students pursuing biology- or health-related careers.",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
IB 401,IB,401,Introduction to Entomology,"3 or 4 Hours
3 or 4 undergraduate hours. 3 or 4 graduate hours.","Integrated studies of the principal morphological, physiological, ecological and behavioral relationships among insects. Lecture and laboratory. 3 or 4 undergraduate hours. 3 or 4 graduate hours. An insect collection will be required for 4 hours credit. Prerequisite: IB 150; or consent of instructor.",Prerequisite: IB 150; or consent of instructor.,,,,,,"[IB 401 Introduction to Entomology credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/IB/401>)

Integrated studies of the principal morphological, physiological, ecological and behavioral relationships among insects. Lecture and laboratory. 3 or 4 undergraduate hours. 3 or 4 graduate hours. An insect collection will be required for 4 hours credit. Prerequisite: [IB 150](<https://catalog.illinois.edu/search/?P=IB%20150>); or consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
IB 405,IB,405,Evolution of Traits and Genomes,"3 Hours
3 undergraduate hours. 3 graduate hours.","Study of the evolution of phenotypic traits and genetics of natural populations, stressing empirical observations and experiments. Emphasis on recent theories of genotype/environmental interactions and their relationship to evolutionary processes. Offered in alternate years. 3 undergraduate hours. 3 graduate hours. Prerequisite: IB 204; or consent of instructor.",Prerequisite: IB 204; or consent of instructor.,,,,,,"[IB 405 Evolution of Traits and Genomes credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/IB/405>)

Study of the evolution of phenotypic traits and genetics of natural populations, stressing empirical observations and experiments. Emphasis on recent theories of genotype/environmental interactions and their relationship to evolutionary processes. Offered in alternate years. 3 undergraduate hours. 3 graduate hours. Prerequisite: [IB 204](<https://catalog.illinois.edu/search/?P=IB%20204>); or consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/ib/,2026–2027
