course_code,subject,course_number,course_name,credits,description,prerequisites,credit_restrictions,gen_ed,total_students,total_sections,overall_gpa,catalog_text,source_url,catalog_year
ANTH 126,ANTH,126,Humans and Animals - Food or Friend?,3 Hours,"Emphasizes questions of how we can move toward a more sustainable future by focusing on two key realms of human relations with non-human animals: as food, and as “friend,” or pets/companion animals. A third category, of animals as “fauna” or avatars of the wild will be touched on briefly. Anchored in humanistic social science, this course also exposes students to the benefits and challenges of interdisciplinary thinking and research, and provides an opportunity for active experiential learning and public engagement Prerequisite: This course is intended for first and second year students.","Anchored in humanistic social science, this course also exposes students to the benefits and challenges of interdisciplinary thinking and research, and provides an opportunity for active experiential learning and public engagement Prerequisite: This course is intended for first and second year students.",,Social & Beh Sci - Soc Sci,,,,"[ANTH 126 Humans and Animals - Food or Friend? credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/126>)

Emphasizes questions of how we can move toward a more sustainable future by focusing on two key realms of human relations with non-human animals: as food, and as “friend,” or pets/companion animals. A third category, of animals as “fauna” or avatars of the wild will be touched on briefly. Anchored in humanistic social science, this course also exposes students to the benefits and challenges of interdisciplinary thinking and research, and provides an opportunity for active experiential learning and public engagement Prerequisite: This course is intended for first and second year students.
This course satisfies the General Education Criteria for:
Social & Beh Sci - Soc Sci",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 130,ANTH,130,History of South Asia,3 Hours,Same as HIST 130. See HIST 130.,,,"Humanities - Hist & Phil
Cultural Studies - Non-West",,,,"[ANTH 130 History of South Asia credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/130>)

Same as [HIST 130](<https://catalog.illinois.edu/search/?P=HIST%20130>). See [HIST 130](<https://catalog.illinois.edu/search/?P=HIST%20130>).
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil
Cultural Studies - Non-West",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 143,ANTH,143,Biology of Human Behavior,3 Hours,"Biological anthropology looks at human biology and behavior through the lens of evolutionary biology. However, as human behavior is complex, it cannot be understood independent of culture or the physical environment. We will explore how biology intersects with environmental factors, including culture, to influence human behavior. Students will learn the skills needed to become scientifically literate, learning their place in nature, the importance of the comparative method in learning about ourselves, and the interaction between biology and culture in understanding the human condition. Topics include evolutionary theory and human evolution, primate origins of human behaviors, social and sexual behaviors, aggression, cooperation, and language, cognition, and culture. Same as HDFS 143.",,,Nat Sci & Tech - Life Sciences,,,,"[ANTH 143 Biology of Human Behavior credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/143>)

Biological anthropology looks at human biology and behavior through the lens of evolutionary biology. However, as human behavior is complex, it cannot be understood independent of culture or the physical environment. We will explore how biology intersects with environmental factors, including culture, to influence human behavior. Students will learn the skills needed to become scientifically literate, learning their place in nature, the importance of the comparative method in learning about ourselves, and the interaction between biology and culture in understanding the human condition. Topics include evolutionary theory and human evolution, primate origins of human behaviors, social and sexual behaviors, aggression, cooperation, and language, cognition, and culture. Same as [HDFS 143](<https://catalog.illinois.edu/search/?P=HDFS%20143>).
This course satisfies the General Education Criteria for:
Nat Sci & Tech - Life Sciences",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 157,ANTH,157,The Archaeology of Illinois,3 Hours,"Traces the prehistory of Illinois from the first entry of people into the region more than 13,000 years ago until the 17th century and the beginning of historical records; examines subsequent cultural changes up to the 19th century and statehood from an archaeological and ethnohistorical perspective.",,,Humanities - Hist & Phil,,,,"[ANTH 157 The Archaeology of Illinois credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/157>)

Traces the prehistory of Illinois from the first entry of people into the region more than 13,000 years ago until the 17th century and the beginning of historical records; examines subsequent cultural changes up to the 19th century and statehood from an archaeological and ethnohistorical perspective.
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 160,ANTH,160,Race and Contemporary Social Issues,3 Hours,"Engages with issues such as migration, borders, policing and related topics to examine certain key interventions in the analysis of race in the United States. Introduces students to critical methods and theories in socio-cultural anthropology and allied disciplines in order to grapple with these issues. We will read a variety of material, including ethnographic accounts, scholarly and popular articles, and a work that blurs non-fiction with fiction-writing, as well as screening related films and documentaries. Students will develop a conceptual vocabulary (keywords) to begin analyzing the social problem that race and racism has become in US society.",,,Cultural Studies - US Minority,,,,"[ANTH 160 Race and Contemporary Social Issues credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/160>)

Engages with issues such as migration, borders, policing and related topics to examine certain key interventions in the analysis of race in the United States. Introduces students to critical methods and theories in socio-cultural anthropology and allied disciplines in order to grapple with these issues. We will read a variety of material, including ethnographic accounts, scholarly and popular articles, and a work that blurs non-fiction with fiction-writing, as well as screening related films and documentaries. Students will develop a conceptual vocabulary (keywords) to begin analyzing the social problem that race and racism has become in US society.
This course satisfies the General Education Criteria for:
Cultural Studies - US Minority",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 165,ANTH,165,Lang & Culture Native North Am,3 Hours,Develops understanding of the rich diversity of languages and cultures found among Native North American peoples from the perspectives of sociocultural and linguistic anthropology. Same as AIS 165.,,,,,,,"[ANTH 165 Lang & Culture Native North Am credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/165>)

Develops understanding of the rich diversity of languages and cultures found among Native North American peoples from the perspectives of sociocultural and linguistic anthropology. Same as [AIS 165](<https://catalog.illinois.edu/search/?P=AIS%20165>).",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 175,ANTH,175,Archaeology and Pop Culture,3 Hours,"Examines the ways in which the ancient past has been interpreted, appropriated, represented, used, and misused for a variety of reasons by political parties, national governments, and religious and ethnic groups living in the present.",,,Humanities - Hist & Phil,,,,"[ANTH 175 Archaeology and Pop Culture credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/175>)

Examines the ways in which the ancient past has been interpreted, appropriated, represented, used, and misused for a variety of reasons by political parties, national governments, and religious and ethnic groups living in the present.
This course satisfies the General Education Criteria for:
Humanities - Hist & Phil",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 182,ANTH,182,Latin American Cultures,4 Hours,"Latin America considered as a theater of conflict and cultural experimentation among Native American, African, and Iberian peoples; their survival and transformation as reported in selected ethnographies and eyewitness sources; and some modern theories and controversies about their experience.",,,"Cultural Studies - Non-West
Social & Beh Sci - Soc Sci",,,,"[ANTH 182 Latin American Cultures credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/182>)

Latin America considered as a theater of conflict and cultural experimentation among Native American, African, and Iberian peoples; their survival and transformation as reported in selected ethnographies and eyewitness sources; and some modern theories and controversies about their experience.
This course satisfies the General Education Criteria for:
Cultural Studies - Non-West
Social & Beh Sci - Soc Sci",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 199,ANTH,199,Undergraduate Open Seminar,1 to 5 Hours,May be repeated.,,,,,,,"[ANTH 199 Undergraduate Open Seminar credit: 1 to 5 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/199>)

May be repeated.",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 209,ANTH,209,"Food, Culture, and Society",3 Hours,"Introduces students to anthropological approaches to the study of food from socio-cultural, linguistic and archaeological perspectives. Topics include: food in popular culture; food, ethnicity and race; food and immigration; food and religious traditions; food and family; gendered roles in food production; food and national identity; competitive global marketing of food; food, class and status; socio-politics of food in ancient societies; food, ethics and human rights.",,,"Social & Beh Sci - Soc Sci
Cultural Studies - Western",,,,"[ANTH 209 Food, Culture, and Society credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/209>)

Introduces students to anthropological approaches to the study of food from socio-cultural, linguistic and archaeological perspectives. Topics include: food in popular culture; food, ethnicity and race; food and immigration; food and religious traditions; food and family; gendered roles in food production; food and national identity; competitive global marketing of food; food, class and status; socio-politics of food in ancient societies; food, ethics and human rights.
This course satisfies the General Education Criteria for:
Social & Beh Sci - Soc Sci
Cultural Studies - Western",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 210,ANTH,210,Families in Global Perspective,3 Hours,Same as HDFS 220. See HDFS 220.,,,"Cultural Studies - Non-West
Social & Beh Sci - Soc Sci",,,,"[ANTH 210 Families in Global Perspective credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/210>)

Same as [HDFS 220](<https://catalog.illinois.edu/search/?P=HDFS%20220>). See [HDFS 220](<https://catalog.illinois.edu/search/?P=HDFS%20220>).
This course satisfies the General Education Criteria for:
Cultural Studies - Non-West
Social & Beh Sci - Soc Sci",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 220,ANTH,220,Introduction to Archaeology,3 Hours,"[IAI Code: S1903] Introduction to method and theory in archaeological research, data collection, and analysis in the study of past societies. Major topics include formation processes, field techniques and research design, dating methods, and artifact analysis.",,,,,,,"[ANTH 220 Introduction to Archaeology credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/220>)

[IAI Code: S1903] Introduction to method and theory in archaeological research, data collection, and analysis in the study of past societies. Major topics include formation processes, field techniques and research design, dating methods, and artifact analysis.",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 221,ANTH,221,Archaeology of South Asia,3 Hours,"Explores the archaeology of South Asia from the earliest occupations of the subcontinent to the present. South Asia is home to one of the first urbanized societies, over 40 World Heritage sites, and some of the 21st century's largest megacities. We will critically examine how these diverse archaeological resources have been investigated by different communities through time and how this has informed modern understandings of cultural, national, religious, regional and gender identities.",,,"Cultural Studies - Non-West
Social & Beh Sci - Soc Sci",,,,"[ANTH 221 Archaeology of South Asia credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/221>)

Explores the archaeology of South Asia from the earliest occupations of the subcontinent to the present. South Asia is home to one of the first urbanized societies, over 40 World Heritage sites, and some of the 21st century's largest megacities. We will critically examine how these diverse archaeological resources have been investigated by different communities through time and how this has informed modern understandings of cultural, national, religious, regional and gender identities.
This course satisfies the General Education Criteria for:
Cultural Studies - Non-West
Social & Beh Sci - Soc Sci",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 222,ANTH,222,Introduction to Modern Africa,3 Hours,"Same as AFST 222, PS 242, and SOC 222. See AFST 222.",,,Cultural Studies - Non-West,,,,"[ANTH 222 Introduction to Modern Africa credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/222>)

Same as [AFST 222](<https://catalog.illinois.edu/search/?P=AFST%20222>), [PS 242](<https://catalog.illinois.edu/search/?P=PS%20242>), and [SOC 222](<https://catalog.illinois.edu/search/?P=SOC%20222>). See [AFST 222](<https://catalog.illinois.edu/search/?P=AFST%20222>).
This course satisfies the General Education Criteria for:
Cultural Studies - Non-West",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 230,ANTH,230,Sociocultural Anthropology,3 Hours,"Introduction to the anthropological study of contemporary human societies; emphasis on the comparative study of social organization, interpersonal relations, cultural ecology, and processes of sociocultural change, but also includes some consideration of the method and theory of ethnographic field research.",,,,,,,"[ANTH 230 Sociocultural Anthropology credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/230>)

Introduction to the anthropological study of contemporary human societies; emphasis on the comparative study of social organization, interpersonal relations, cultural ecology, and processes of sociocultural change, but also includes some consideration of the method and theory of ethnographic field research.",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 240,ANTH,240,Biological Anthropology,3 Hours,"[IAI Code: S1902] Past and present evolution of the human species and population and individual biological variation; topics include genetic principles relevant to human evolution, primate phylogeny and behavior, fossil evidence for human evolution, and the origin and significance of biological diversity in modern humans.",,,,,,,"[ANTH 240 Biological Anthropology credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/240>)

[IAI Code: S1902] Past and present evolution of the human species and population and individual biological variation; topics include genetic principles relevant to human evolution, primate phylogeny and behavior, fossil evidence for human evolution, and the origin and significance of biological diversity in modern humans.",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 241,ANTH,241,Human Biological Variation,3 Hours,"Examines the biological concept of race as applied and misapplied to Homo sapiens by anthropologists and others from the 18th century to the present and of the origin, nature, and significance of so-called racial variation.",,,Nat Sci & Tech - Life Sciences,,,,"[ANTH 241 Human Biological Variation credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/241>)

Examines the biological concept of race as applied and misapplied to Homo sapiens by anthropologists and others from the 18th century to the present and of the origin, nature, and significance of so-called racial variation.
This course satisfies the General Education Criteria for:
Nat Sci & Tech - Life Sciences",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 242,ANTH,242,History of Human Evolution,3 Hours,Reviews the history of evolution and its controversies from the pre-Darwinians to contemporary debates. Examines disciplinary and wider societal debates and how they affect each other.,,,,,,,"[ANTH 242 History of Human Evolution credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/242>)

Reviews the history of evolution and its controversies from the pre-Darwinians to contemporary debates. Examines disciplinary and wider societal debates and how they affect each other.",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 243,ANTH,243,Sociality of the Great Apes,3 Hours,"Examines the social organization, mating patterns, and group structure of free-ranging chimpanzees, gorillas, and orangutans. Presents historical perspective focusing on misconceptions that have colored our understanding of ape social behavior; addresses questions concerned with learning potential, food sharing, social cooperation, aggressive behavior, self-awareness, and the appropriateness of the apes as models for understanding human behavior. Prerequisite: ANTH 102, ANTH 143, or an equivalent course in animal behavior; or consent of instructor.","Prerequisite: ANTH 102, ANTH 143, or an equivalent course in animal behavior; or consent of instructor.",,,,,,"[ANTH 243 Sociality of the Great Apes credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/243>)

Examines the social organization, mating patterns, and group structure of free-ranging chimpanzees, gorillas, and orangutans. Presents historical perspective focusing on misconceptions that have colored our understanding of ape social behavior; addresses questions concerned with learning potential, food sharing, social cooperation, aggressive behavior, self-awareness, and the appropriateness of the apes as models for understanding human behavior. Prerequisite: [ANTH 102](<https://catalog.illinois.edu/search/?P=ANTH%20102>), [ANTH 143](<https://catalog.illinois.edu/search/?P=ANTH%20143>), or an equivalent course in animal behavior; or consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 246,ANTH,246,Forensic Science,4 Hours,"History and theory underlying methods used in forensic science. Topics include the courtroom, the units of a crime laboratory, methods of securing and investigating a crime scene, and the analysis of evidence collected from a crime scene such as blood, fibers, hair, DNA, and fingerprints.",,,Nat Sci & Tech - Life Sciences,,,,"[ANTH 246 Forensic Science credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/246>)

History and theory underlying methods used in forensic science. Topics include the courtroom, the units of a crime laboratory, methods of securing and investigating a crime scene, and the analysis of evidence collected from a crime scene such as blood, fibers, hair, DNA, and fingerprints.
This course satisfies the General Education Criteria for:
Nat Sci & Tech - Life Sciences",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 247,ANTH,247,Forensic Science DNA Lab,3 Hours,"Forensic science is the application of science to the law and encompasses a wide variety of scientific disciplines. This course introduces students to general laboratory practice, molecular biology and DNA analysis skill that are commonly used by forensic DNA scientists. Students will learn using a “hands-on” and interactive approach with many of the same tools used by professional forensic DNA scientists. Prerequisite: ANTH 246.",Prerequisite: ANTH 246.,,,,,,"[ANTH 247 Forensic Science DNA Lab credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/247>)

Forensic science is the application of science to the law and encompasses a wide variety of scientific disciplines. This course introduces students to general laboratory practice, molecular biology and DNA analysis skill that are commonly used by forensic DNA scientists. Students will learn using a “hands-on” and interactive approach with many of the same tools used by professional forensic DNA scientists. Prerequisite: [ANTH 246](<https://catalog.illinois.edu/search/?P=ANTH%20246>).",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 248,ANTH,248,Introduction to Engaged and Public Anthropology,3 Hours,"We ask 'How can activist scholars address observable social injustices such as inequality, poverty, and racism? What methods work best to intervene in public and policy debates? What are the implications of such interventions?' We explore the history of anthropological engagements with distinct ""publics"" as well as influences from other disciplines and forms of activism. These include Latin American Action Research traditions, Indigenous Studies, and Indigenous, Black, and Latinx feminist schools of thought. From these perspectives, we examine contemporary currents and influences inside and outside of the United States.",,,"Cultural Studies - Non-West
Social & Beh Sci - Soc Sci",,,,"[ANTH 248 Introduction to Engaged and Public Anthropology credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/248>)

We ask 'How can activist scholars address observable social injustices such as inequality, poverty, and racism? What methods work best to intervene in public and policy debates? What are the implications of such interventions?' We explore the history of anthropological engagements with distinct ""publics"" as well as influences from other disciplines and forms of activism. These include Latin American Action Research traditions, Indigenous Studies, and Indigenous, Black, and Latinx feminist schools of thought. From these perspectives, we examine contemporary currents and influences inside and outside of the United States.
This course satisfies the General Education Criteria for:
Cultural Studies - Non-West
Social & Beh Sci - Soc Sci",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
ANTH 249,ANTH,249,Evolution and Human Disease,3 Hours,"Principles of modern evolutionary theory are applied to medical problems. Topics include: transmission, pathogen strategies, symptoms and spectrum of disease, evolution of virulence, concept of cause, antimicrobial resistance, emerging diseases, stress and adaptation, nutrition, diachronic overview of changing patterns of human disease, and ecological factors.",,,Nat Sci & Tech - Life Sciences,,,,"[ANTH 249 Evolution and Human Disease credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/ANTH/249>)

Principles of modern evolutionary theory are applied to medical problems. Topics include: transmission, pathogen strategies, symptoms and spectrum of disease, evolution of virulence, concept of cause, antimicrobial resistance, emerging diseases, stress and adaptation, nutrition, diachronic overview of changing patterns of human disease, and ecological factors.
This course satisfies the General Education Criteria for:
Nat Sci & Tech - Life Sciences",https://catalog.illinois.edu/courses-of-instruction/anth/,2026–2027
